x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA0
19591,16713.847,16713.858,0.047974046,268435455
19592,16.1305,54.419101,2.246805997,39224757
19593,19.4793,64.544,2.246578268,39226745
19594,20.4863,62.1857,2.24671584,39225544
19595,20.888,64.9832,0.047974046,268435455
19596,18.5837,59.648699,2.246738866,39225343
19597,20.77,62.0088,0.047974046,268435455
19598,20.787,62.176201,2.246513552,39227310
19599,20.440599,61.812599,2.246261131,39229514
19600,20.6634,59.7671,2.246985639,39223189
19601,20.7025,62.2325,2.246605415,39226508
19602,18.732401,62.140401,0.047974046,268435455
19603,20.426599,51.745399,2.246564752,39226863
19604,20.7132,62.1882,0.047974046,268435455
19605,7.5408,56.903301,2.246238686,39229710
19606,20.659601,57.1414,2.246238686,39229710
19607,20.6939,62.107899,0.047974046,268435455
19608,20.703001,62.182601,2.246826847,39224575
19609,20.980901,62.3442,2.246672311,39225924
19610,20.3032,62.0426,2.246494081,39227480
19611,12.883099,54.511699,2.246597167,39226580
19612,20.3313,59.444101,0.047974046,268435455
19613,18.5997,52.016599,0.047974046,268435455
19614,20.760299,61.9796,0.047974046,268435455
19615,20.724399,62.2153,2.246684911,39225814
19616,17.797401,59.302201,2.246427766,39228059
19617,20.5083,59.833899,0.047974046,268435455
19618,20.539501,62.089801,2.2466116,39226454
19619,20.6137,62.232599,2.246623742,39226348
19620,20.5057,62.115401,2.24701348,39222946
19621,20.7335,62.2308,0.047974046,268435455
19622,20.802201,62.3769,0.047974046,268435455
19623,20.9319,51.8885,2.246796832,39224837
19624,20.669899,62.023199,0.047974046,268435455
19625,21.025799,62.4788,0.047974046,268435455
19626,20.6076,61.905501,0.047974046,268435455
19627,21.1491,62.562,2.246797176,39224834
19628,12.2873,53.4686,0.047974046,268435455
19629,18.7143,65.3012,0.047974046,268435455
19630,18.171899,59.624099,0.047974046,268435455
19631,20.4947,56.866301,0.047974046,268435455
19632,18.0304,54.028799,2.244225682,39247300
19633,20.5986,59.972201,0.047974046,268435455
19634,20.4746,62.0918,0.047974046,268435455
19635,20.504801,62.3104,0.047974046,268435455
19636,18.125201,64.7448,2.246952298,39223480
19637,18.8094,64.892,0.047974046,268435455
19638,20.811099,62.132699,0.047974046,268435455
19639,20.7338,61.975801,0.047974046,268435455
19640,20.659599,62.277499,2.245016942,39240383
19641,20.6817,62.070501,0.047974046,268435455
19642,17.890399,59.592699,2.251062118,39187658
19643,20.844399,57.0281,0.047974046,268435455
19644,20.5684,62.013401,11.38918563,17421948
19645,20.709199,62.272199,11.39145963,17420209
19646,20.676,62.1771,11.39452715,17417864
19647,10.1881,51.632301,11.39870855,17414669
19648,20.414,51.8173,11.40294988,17411430
19649,12.629999,54.167599,11.40659993,17408644
19650,19.337301,65.133301,11.40985317,17406162
19651,20.6267,62.0184,11.41250187,17404142
19652,18.688299,51.992799,11.41511215,17402152
19653,20.8656,62.207701,11.41720757,17400555
19654,15.5482,56.8107,11.4208067,17397813
19655,20.472,59.537,11.4221683,17396776
19656,20.7287,62.2098,11.42325302,17395950
19657,20.6906,54.4052,11.4241527,17395265
19658,18.3576,62.2029,11.42291682,17396206
19659,20.6407,62.022499,11.41911062,17399105
19660,17.771699,59.4001,11.41187764,17404618
19661,20.5511,70.308701,11.38982893,17421456
19662,20.853199,62.205499,11.38492192,17425210
19663,20.8877,62.160701,11.38291507,17426746
19664,12.872099,54.217799,11.38221227,17427284
19665,20.7752,59.804701,2.246592929,39226617
19666,20.6911,62.0599,2.246546998,39227018
19667,20.8192,62.1267,0.047974046,268435455
19668,17.9177,53.854699,0.047974046,268435455
19669,20.009399,59.5072,2.246485605,39227554
19670,18.5465,65.439,2.247329057,39220192
19671,20.5663,69.812501,2.246504046,39227393
19672,18.022199,56.717799,0.047974046,268435455
19673,20.064,59.389201,0.047974046,268435455
19674,20.8387,60.2038,2.246574717,39226776
19675,18.3449,51.8226,2.24627682,39229377
19676,20.6649,62.2235,0.047974046,268435455
19677,20.8554,62.114099,16.61143869,14425784
19678,20.8169,62.263901,11.38960665,17421626
19679,15.5307,56.7263,11.39218291,17419656
19680,21.046801,59.8249,11.39528866,17417282
19681,20.349801,59.522,11.39933563,17414190
19682,20.7441,62.0342,11.4035223,17410993
19683,21.0244,62.506999,11.40677815,17408508
19684,12.087,53.140401,11.41344357,17403424
19685,15.921999,62.902899,11.41618931,17401331
19686,20.579501,54.534401,11.41817216,17399820
19687,12.7251,54.2618,11.42036689,17398148
19688,20.659801,51.9732,11.42186497,17397007
19689,20.680099,62.059399,11.42286166,17396248
19690,19.6115,59.672801,11.42405025,17395343
19691,15.915801,61.8414,11.42492769,17394675
19692,20.412899,59.685799,11.42594844,17393898
19693,20.937599,62.3412,11.42658828,17393411
19694,15.5065,61.916601,11.42676697,17393275
19695,20.683601,59.82,11.42655018,17393440
19696,20.509399,61.957899,11.42579079,17394018
19697,20.713799,62.317,11.42206587,17396854
19698,20.5867,62.086401,11.41259237,17404073
19699,18.9828,54.3572,11.39599136,17416745
19700,20.564099,62.255699,11.38752274,17423220
19701,17.7191,59.266401,11.3827374,17426882
19702,20.418501,59.9652,0.047974046,268435455
19703,18.6207,54.436599,2.246002341,39231774
19704,17.755899,59.1015,0.047974046,268435455
19705,18.447901,65.057001,0.047974046,268435455
19706,20.637,62.1919,2.246355498,39228690
19707,20.4921,62.0947,0.047974046,268435455
19708,20.6831,62.224799,0.047974046,268435455
19709,20.6494,62.284601,2.245987227,39231906
19710,18.2722,59.3872,2.246306252,39229120
19711,18.6407,67.4987,2.24561069,39235195
19712,20.661401,61.9929,11.38715935,17423498
19713,20.813201,62.3277,11.38813713,17422750
19714,17.8114,59.1559,11.39094567,17420602
19715,20.7854,70.3386,11.39259885,17419338
19716,18.817201,57.0981,11.39487257,17417600
19717,20.753199,61.914099,11.3979912,17415217
19718,20.781599,62.3474,11.40151052,17412529
19719,21.014,62.225201,11.40517691,17409730
19720,20.720201,62.0031,11.41110922,17405204
19721,18.595699,59.682399,11.41384494,17403118
19722,20.672899,62.1173,11.41630871,17401240
19723,20.441001,61.978301,11.41880741,17399336
19724,20.767101,62.3258,11.4203787,17398139
19725,20.063701,61.65,11.42193456,17396954
19726,18.547,62.565599,11.42343164,17395814
19727,17.9345,59.444401,11.42626244,17393659
19728,18.2697,64.840599,11.42652916,17393456
19729,20.747299,62.2469,11.42681033,17393242
19730,20.604701,62.126601,11.42660536,17393398
19731,20.826801,70.088,11.42581181,17394002
19732,20.772399,62.098899,11.41421747,17402834
19733,20.8646,62.332801,11.40285165,17411505
19734,20.667899,62.157999,11.39300959,17419024
19735,12.9925,51.197501,11.3888457,17422208
19736,18.954601,65.0717,11.38627057,17424178
19737,18.8803,67.7046,11.38417713,17425780
19738,17.726,58.921399,0.047974046,268435455
19739,15.9604,60.1188,2.246287471,39229284
19740,20.497,54.252701,2.246171237,39230299
19741,15.138701,56.7146,0.047974046,268435455
19742,16.119699,59.379599,0.047974046,268435455
19743,20.786801,60.134001,0.047974046,268435455
19744,20.453299,62.098699,2.246289876,39229263
19745,19.889599,67.5689,0.047974046,268435455
19746,20.799699,70.0818,0.047974046,268435455
19747,20.5981,62.024701,0.047974046,268435455
19748,20.6303,62.1344,0.047974046,268435455
19749,20.827701,62.3222,11.43521365,17386850
19750,20.4069,61.9593,11.38626012,17424186
19751,21.0846,62.742199,11.38921832,17421923
19752,20.4823,61.656801,11.39154595,17420143
19753,20.6377,62.1452,11.39449444,17417889
19754,20.6146,62.204599,11.39869808,17414677
19755,18.8362,52.063201,11.40267352,17411641
19756,17.653999,58.934599,11.4069459,17408380
19757,20.816299,70.5272,11.41038939,17405753
19758,20.909701,62.262701,11.41607516,17401418
19759,20.589599,61.934999,11.41787949,17400043
19760,20.723299,64.953,11.41951622,17398796
19761,20.9088,62.257101,11.42117563,17397532
19762,20.5835,61.9907,11.42273822,17396342
19763,20.864901,62.2566,11.42484756,17394736
19764,18.2249,56.905899,11.42436418,17395104
19765,20.665501,62.112601,11.4209695,17397689
19766,20.738199,62.229499,11.41322059,17403594
19767,20.636801,64.845601,11.40002299,17413665
19768,20.7084,62.091,11.39062266,17420849
19769,18.4976,57.1546,11.38684304,17423740
19770,20.7234,62.0036,11.38371853,17426131
19771,19.6286,62.2229,0.047974046,268435455
19772,17.9481,59.293999,0.047974046,268435455
19773,17.9129,64.674301,0.047974046,268435455
19774,20.593301,52.0385,2.246457659,39227798
19775,20.750501,62.1869,0.047974046,268435455
19776,20.592999,62.067099,0.047974046,268435455
19777,18.3328,57.177001,0.047974046,268435455
19778,20.725001,62.0849,2.243913045,39250034
19779,20.801799,51.977499,2.246623055,39226354
19780,20.5929,62.069001,0.047974046,268435455
19781,18.6145,59.5916,2.246571624,39226803
19782,17.7968,59.3799,11.52867527,17316230
19783,20.5916,70.112099,11.43767777,17384977
19784,20.7716,62.231101,11.38820903,17422695
19785,20.665901,62.0328,11.38950858,17421701
19786,12.7185,51.4179,11.39067628,17420808
19787,20.788,59.9208,11.39218291,17419656
19788,20.7119,62.1838,11.39403522,17418240
19789,20.948701,62.2648,11.39673077,17416180
19790,20.7253,61.9956,11.39947703,17414082
19791,20.5541,62.1258,11.40220201,17412001
19792,18.553099,67.542099,11.40864582,17407083
19793,20.5759,62.1077,11.41217664,17404390
19794,15.305799,56.7112,11.41514363,17402128
19795,18.691301,64.990301,11.41757633,17400274
19796,17.671701,59.1435,11.41927863,17398977
19797,20.734201,60.1462,11.41980896,17398573
19798,20.7086,62.1809,11.42143035,17397338
19799,18.652201,54.5047,11.42226022,17396706
19800,20.6839,64.6222,11.42287348,17396239
19801,18.8336,57.1784,11.42351307,17395752
19802,15.2822,56.6183,11.42286166,17396248
19803,18.537001,64.9444,11.42062683,17397950
19804,19.9337,61.6613,11.41594001,17401521
19805,20.6346,60.0646,11.40864582,17407083
19806,18.0105,64.367,11.39048666,17420953
19807,20.5618,70.3939,11.38774496,17423050
19808,18.1274,56.9261,11.38587196,17424483
