x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA0
15463,13914.0892,13954.0989,0.047974046,268435455
15464,20.7792,62.1024,2.246684682,39225816
15465,15.9376,51.7107,2.246930071,39223674
15466,20.6653,59.611599,0.047974046,268435455
15467,20.2671,62.429201,2.246594877,39226600
15468,20.6543,61.9772,0.047974046,268435455
15469,18.4601,67.4079,0.047974046,268435455
15470,20.2232,61.6292,2.246524319,39227216
15471,20.710299,60.018899,2.246625002,39226337
15472,20.7774,62.269501,0.047974046,268435455
15473,20.514899,62.083299,0.047974046,268435455
15474,20.7093,62.209001,0.047974046,268435455
15475,17.579401,59.1236,0.047974046,268435455
15476,19.5278,65.294999,0.047974046,268435455
15477,20.912,62.403101,0.047974046,268435455
15478,18.5885,59.3902,0.047974046,268435455
15479,20.7387,62.1573,2.2482505,39212154
15480,20.8147,62.2411,0.047974046,268435455
15481,20.687199,62.110599,0.047974046,268435455
15482,20.928501,54.571601,0.047974046,268435455
15483,8.8841,50.4561,2.246576091,39226764
15484,17.986301,62.9912,0.047974046,268435455
15485,20.6401,52.197799,0.047974046,268435455
15486,20.558299,62.1406,2.246232044,39229768
15487,13,54.497301,0.047974046,268435455
15488,20.9805,59.770299,2.246411159,39228204
15489,20.564901,61.897701,2.246795801,39224846
15490,18.381001,51.9236,2.227852987,39391252
15491,17.9505,59.4465,2.245098757,39239668
15492,20.8237,57.2121,0.047974046,268435455
15493,20.594599,62.002899,0.047974046,268435455
15494,20.755501,62.226501,0.047974046,268435455
15495,10.018999,51.500799,0.047974046,268435455
15496,21.0877,60.226201,0.047974046,268435455
15497,20.7617,62.0168,0.047974046,268435455
15498,17.942,66.904899,2.246728556,39225433
15499,18.4049,51.9728,2.24635378,39228705
15500,17.4614,59.079901,2.24678171,39224969
15501,18.3618,62.7017,0.047974046,268435455
15502,19.316901,60.738,2.246689035,39225778
15503,20.7178,61.0973,0.047974046,268435455
15504,20.541299,62.013599,0.047974046,268435455
15505,20.768,62.186501,2.237565954,39305663
15506,20.509501,51.6976,0.047974046,268435455
15507,20.7547,62.2674,2.248015214,39214206
15508,20.659301,62.2091,0.047974046,268435455
15509,20.873701,62.1898,0.047974046,268435455
15510,12.762701,54.3155,2.245588484,39235389
15511,20.615699,59.581399,2.245588484,39235389
15512,18.5664,51.887901,0.047974046,268435455
15513,20.648901,62.1256,0.047974046,268435455
15514,20.7006,62.096,2.24663428,39226256
15515,15.3919,62.1035,2.246515041,39227297
15516,20.514101,59.749,0.047974046,268435455
15517,20.693801,54.7075,0.047974046,268435455
15518,20.8849,61.9414,0.047974046,268435455
15519,20.7198,62.0096,2.246433721,39228007
15520,12.2815,53.9613,2.244546162,39244498
15521,20.659301,70.408,11.38267209,17426932
15522,20.698999,62.344499,11.38307183,17426626
15523,20.8401,62.022201,11.38328217,17426465
15524,9.9642,51.377899,11.38348205,17426312
15525,19.3245,67.653201,11.38360617,17426217
15526,17.9769,59.354699,11.38378385,17426081
15527,20.4684,59.780801,11.38371853,17426131
15528,20.711,69.9795,11.38282885,17426812
15529,21.0445,62.5052,11.38153436,17427803
15530,20.6251,61.899099,11.37965767,17429240
15531,20.9298,62.339001,11.37850342,17430124
15532,20.752099,62.141899,11.27385091,17510837
15533,20.9325,62.2346,2.246357101,39228676
15534,20.764301,62.088801,2.244862249,39241735
15535,20.8784,62.2457,0.047974046,268435455
15536,20.3627,67.087999,0.047974046,268435455
15537,20.8023,62.293101,2.243231852,39255993
15538,20.5572,61.9342,2.245627746,39235046
15539,20.494101,62.1745,2.24678572,39224934
15540,20.688801,62.1544,2.246392719,39228365
15541,20.5635,62.3396,0.047974046,268435455
15542,20.811599,62.173699,0.047974046,268435455
15543,10.046299,51.5716,0.047974046,268435455
15544,20.908399,52.1401,0.047974046,268435455
15545,20.5602,61.9603,0.047974046,268435455
15546,18.7097,59.887501,0.047974046,268435455
