x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA0
17744,11975.063,11975.081,0.047974046,268435455
17745,20.728501,61.953801,2.245786869,39233656
17746,20.5738,62.1082,0.047974046,268435455
17747,18.8497,59.7961,2.246262276,39229504
17748,15.118401,56.5198,2.246386306,39228421
17749,20.7491,59.8315,2.246119592,39230750
17750,20.4863,62.1748,0.047974046,268435455
17751,20.6896,62.1717,0.047974046,268435455
17752,18.7372,64.9019,0.047974046,268435455
17753,20.7037,62.018299,0.047974046,268435455
17754,20.680599,62.1621,2.24656269,39226881
17755,20.6017,62.226,0.047974046,268435455
17756,14.9938,56.462801,0.047974046,268435455
17757,20.5104,60.1065,0.047974046,268435455
17758,18.551601,51.8435,2.246857665,39224306
17759,20.4552,62.052,2.245969938,39232057
17760,20.7736,70.0241,2.246542072,39227061
17761,9.629899,51.191199,2.246548601,39227004
17762,18.703801,52.390001,0.047974046,268435455
17763,15.2901,56.715599,0.047974046,268435455
17764,15.644899,64.5854,0.047974046,268435455
17765,20.715199,70.3939,0.047974046,268435455
17766,20.822901,62.231601,2.246536002,39227114
17767,18.4021,57.1587,0.047974046,268435455
17768,17.8229,59.0457,0.047974046,268435455
17769,20.851299,70.319399,0.047974046,268435455
17770,18.6825,56.8146,0.047974046,268435455
17771,18.639101,62.182901,0.047974046,268435455
17772,20.816499,62.308999,0.047974046,268435455
17773,20.838899,62.2899,0.047974046,268435455
17774,20.4444,61.667701,0.047974046,268435455
17775,18.8163,62.6387,0.047974046,268435455
17776,20.186599,61.385299,0.047974046,268435455
17777,20.661801,60.156201,0.047974046,268435455
17778,20.7756,62.284799,2.246419977,39228127
17779,17.903401,59.415301,0.047974046,268435455
17780,18.715299,67.402899,2.245711999,39234310
17781,20.643,62.302701,0.047974046,268435455
17782,20.5536,64.6372,2.247751649,39216505
17783,20.979099,62.436499,0.047974046,268435455
17784,20.542201,61.884901,0.047974046,268435455
17785,20.7462,62.2559,2.245981159,39231959
17786,12.8316,54.1615,0.047974046,268435455
17787,20.673501,59.6376,0.047974046,268435455
17788,20.2027,62.1869,0.047974046,268435455
17789,20.691899,59.582799,0.047974046,268435455
17790,20.8033,62.2825,0.047974046,268435455
17791,20.6656,62.1581,0.047974046,268435455
17792,20.720699,62.2659,0.047974046,268435455
17793,21.0972,62.440001,0.047974046,268435455
17794,20.541899,61.849199,0.047974046,268435455
17795,20.7605,62.251701,0.047974046,268435455
17796,20.846899,62.147499,0.047974046,268435455
17797,20.627401,64.793801,2.24601047,39231703
17798,20.8273,56.9836,0.047974046,268435455
17799,20.9492,62.2278,0.047974046,268435455
17800,12.428699,53.672499,0.047974046,268435455
17801,20.753101,60.051801,0.047974046,268435455
17802,20.5019,62.1795,2.350728254,38347922
17803,20.7366,62.196399,0.047974046,268435455
17804,9.8585,51.318901,0.047974046,268435455
17805,20.716401,52.3328,2.246531649,39227152
17806,20.6048,62.121999,0.047974046,268435455
17807,18.130799,56.9425,0.047974046,268435455
17808,20.7278,62.125901,0.047974046,268435455
17809,20.4517,62.1592,2.247933468,39214919
17810,20.9784,54.678,0.047974046,268435455
17811,20.792301,64.6273,2.247312784,39220334
17812,20.8242,62.2673,0.047974046,268435455
17813,21.0005,62.351,0.047974046,268435455
17814,20.5255,64.3595,0.047974046,268435455
17815,20.553301,61.9833,0.047974046,268435455
17816,20.650699,62.197699,0.047974046,268435455
17817,20.6151,67.361301,0.047974046,268435455
17818,20.435701,62.2061,0.047974046,268435455
17819,20.6885,62.1092,0.047974046,268435455
17820,20.313,62.289,0.047974046,268435455
17821,20.8448,59.6689,0.047974046,268435455
17822,9.8838,51.164,0.047974046,268435455
17823,18.2278,65.2601,0.047974046,268435455
17824,20.267701,61.812,0.047974046,268435455
17825,20.6146,67.7323,0.047974046,268435455
17826,20.962199,62.453499,0.047974046,268435455
17827,18.698699,59.4218,0.047974046,268435455
17828,20.6914,62.261501,0.047974046,268435455
17829,20.6147,69.8653,0.047974046,268435455
17830,10.014801,51.5836,0.047974046,268435455
17831,20.4718,57.2057,0.047974046,268435455
17832,20.9611,62.340999,0.047974046,268435455
17833,4.799401,53.804901,0.047974046,268435455
17834,19.985099,59.226899,0.047974046,268435455
17835,20.5802,60.298701,0.047974046,268435455
17836,18.699199,54.609899,0.047974046,268435455
17837,17.7578,59.144901,0.047974046,268435455
17838,20.8189,59.8892,2.247058166,39222556
17839,20.534601,61.9722,0.047974046,268435455
17840,20.6575,62.2662,2.245560668,39235632
17841,18.8137,64.8021,0.047974046,268435455
17842,20.497099,62.136099,0.047974046,268435455
17843,20.649701,62.154501,0.047974046,268435455
17844,15.173299,56.803199,0.047974046,268435455
17845,20.5015,54.585301,0.047974046,268435455
17846,20.867101,64.9369,0.047974046,268435455
17847,20.8693,62.214099,0.047974046,268435455
17848,20.6872,61.937401,2.247723106,39216754
17849,20.777001,62.2691,0.047974046,268435455
17850,20.7829,62.1629,0.047974046,268435455
17851,18.655701,67.3027,0.047974046,268435455
17852,20.705699,62.128999,0.047974046,268435455
17853,20.6607,62.2515,0.047974046,268435455
17854,20.639,62.188401,0.047974046,268435455
17855,20.5691,62.148699,0.047974046,268435455
17856,12.4171,61.597801,0.047974046,268435455
17857,20.770299,60.207699,0.047974046,268435455
17858,18.4052,67.217301,2.246305909,39229123
17859,18.794799,64.908999,0.047974046,268435455
17860,15.291,56.572401,0.047974046,268435455
17861,20.7589,57.1955,0.047974046,268435455
17862,20.682901,59.5407,2.246455826,39227814
17863,7.489999,57.096199,2.246519623,39227257
17864,20.5486,59.4612,0.047974046,268435455
17865,20.7561,62.288201,0.047974046,268435455
17866,18.489,54.3677,0.047974046,268435455
17867,20.7805,62.1403,2.246123715,39230714
17868,20.8267,62.2443,0.047974046,268435455
17869,15.305401,56.5695,0.047974046,268435455
17870,20.5771,60.161299,2.246237655,39229719
17871,12.724001,53.982501,2.250190729,39195245
17872,20.425,59.7046,0.047974046,268435455
17873,20.858901,62.3271,2.246438646,39227964
17874,18.527201,64.7276,0.047974046,268435455
17875,20.537701,62.1545,2.243244652,39255881
17876,21.041101,62.4806,0.047974046,268435455
17877,20.268,61.3843,0.047974046,268435455
17878,20.639699,60.101299,0.047974046,268435455
17879,20.5311,62.1728,2.246141807,39230556
17880,20.904299,62.3381,0.047974046,268435455
17881,20.769299,62.0089,0.047974046,268435455
17882,17.6349,59.098601,0.047974046,268435455
17883,20.738299,70.467099,0.047974046,268435455
17884,16.1138,54.495401,0.047974046,268435455
17885,20.389,59.2877,2.246985524,39223190
17886,10.295899,51.978699,0.047974046,268435455
17887,20.455999,59.5284,0.047974046,268435455
17888,18.3317,64.818401,2.246177993,39230240
17889,20.655199,62.020299,2.246264567,39229484
17890,20.4452,62.276801,0.047974046,268435455
17891,20.743401,62.1394,0.047974046,268435455
17892,20.553099,62.157099,2.24655387,39226958
17893,20.9194,54.5825,0.047974046,268435455
17894,20.7441,62.037001,0.047974046,268435455
17895,20.8727,62.350499,0.047974046,268435455
17896,20.7639,62.133101,0.047974046,268435455
17897,20.5849,62.3259,0.047974046,268435455
17898,20.7388,61.9983,2.246466592,39227720
17899,10.0356,51.6073,0.047974046,268435455
17900,12.67,51.6827,0.047974046,268435455
17901,16.8801,60.8142,0.047974046,268435455
17902,20.8566,61.3346,2.247003512,39223033
17903,20.7423,62.1207,0.047974046,268435455
17904,18.600301,64.7229,0.047974046,268435455
17905,20.814701,62.3075,0.047974046,268435455
17906,12.3589,58.8552,0.047974046,268435455
17907,20.8022,60.2877,0.047974046,268435455
17908,20.708099,62.043399,0.047974046,268435455
17909,18.065401,66.941901,2.246246587,39229641
17910,14.591799,58.618699,0.047974046,268435455
17911,20.676201,60.925901,0.047974046,268435455
17912,19.913101,61.7471,2.246341869,39228809
17913,18.5489,52.520299,0.047974046,268435455
17914,18.702401,59.357001,0.047974046,268435455
17915,21.0121,52.071,0.047974046,268435455
17916,15.2838,56.518,0.047974046,268435455
17917,20.608499,52.115599,0.047974046,268435455
17918,14.9557,56.509301,0.047974046,268435455
17919,18.4372,62.706199,2.246764641,39225118
17920,20.9294,62.281401,2.246381037,39228467
17921,20.5765,61.992,0.047974046,268435455
17922,20.727199,62.143199,0.047974046,268435455
17923,20.686599,62.3129,0.047974046,268435455
17924,18.300101,64.614501,0.047974046,268435455
17925,20.744199,62.330199,0.047974046,268435455
17926,20.7605,62.099901,0.047974046,268435455
17927,20.6346,62.132,0.047974046,268435455
17928,17.8553,61.785099,2.246572999,39226791
17929,20.5894,60.101,2.247123134,39221989
17930,20.687999,70.006,2.246737148,39225358
17931,18.5894,62.220301,2.245670101,39234676
17932,15.0466,56.4174,0.047974046,268435455
17933,20.423,60.030299,0.047974046,268435455
17934,20.509099,62.2828,0.047974046,268435455
17935,20.7269,62.173101,2.246468081,39227707
17936,20.721101,62.1308,0.047974046,268435455
17937,20.532899,62.345599,0.047974046,268435455
17938,18.641501,67.153101,0.047974046,268435455
17939,15.177001,56.6002,0.047974046,268435455
17940,20.5096,59.9029,0.047974046,268435455
17941,18.369001,67.5602,0.047974046,268435455
17942,20.8705,62.2194,2.247105832,39222140
17943,19.880301,62.0726,2.245993524,39231851
17944,18.337,59.713599,0.047974046,268435455
17945,20.266499,61.9999,2.247028032,39222819
17946,20.837,54.569101,2.246337174,39228850
17947,20.5633,61.988,0.047974046,268435455
17948,20.804399,62.249799,2.246355498,39228690
17949,20.853701,62.175401,0.047974046,268435455
17950,20.8627,62.1363,0.047974046,268435455
17951,12.5724,53.9578,0.047974046,268435455
17952,18.650801,62.6493,0.047974046,268435455
17953,20.627401,62.1142,0.047974046,268435455
17954,20.6769,62.1519,0.047974046,268435455
17955,20.909299,62.281799,0.047974046,268435455
17956,12.4045,59.008301,0.047974046,268435455
17957,19.839899,65.422499,0.047974046,268435455
17958,20.669,61.9661,2.246439448,39227957
17959,18.210101,62.197701,0.047974046,268435455
17960,15.379499,56.911199,2.244680116,39243327
17961,18.5824,51.912901,0.047974046,268435455
17962,20.693201,62.1079,2.246512292,39227321
17963,20.842301,62.3008,2.246158984,39230406
17964,20.713,61.986999,2.246820317,39224632
17965,20.7319,62.243601,0.047974046,268435455
17966,20.784599,62.134299,0.047974046,268435455
17967,20.5872,62.105401,0.047974046,268435455
17968,20.8368,62.3158,0.047974046,268435455
17969,20.580599,62.040299,0.047974046,268435455
17970,18.746801,59.697201,0.047974046,268435455
17971,20.7328,62.206499,0.047974046,268435455
17972,20.6757,62.028101,0.047974046,268435455
17973,15.009199,56.532199,0.047974046,268435455
17974,20.732201,60.084601,2.246418603,39228139
17975,20.3559,62.2244,0.047974046,268435455
17976,20.620201,62.0432,0.047974046,268435455
17977,20.763501,62.3158,2.243399978,39254522
17978,20.5789,62.0373,2.247047739,39222647
17979,21.123401,62.5507,2.244874949,39241624
17980,20.6561,61.808799,0.047974046,268435455
17981,20.7516,62.2155,0.047974046,268435455
17982,18.529501,67.610901,2.246579757,39226732
17983,20.67,61.8208,2.245580356,39235460
17984,9.719501,56.6463,0.047974046,268435455
17985,20.759,60.0974,0.047974046,268435455
17986,20.710099,62.040599,2.246519623,39227257
17987,20.829101,62.244501,2.245681205,39234579
17988,20.6705,62.0516,0.047974046,268435455
17989,20.5916,62.2574,0.047974046,268435455
17990,18.2477,64.8692,0.047974046,268435455
17991,20.2339,61.5584,2.246233418,39229756
17992,12.7701,51.975999,0.047974046,268435455
17993,20.698699,59.8053,0.047974046,268435455
17994,20.754499,62.2527,2.246647453,39226141
17995,20.5157,62.176601,2.246649973,39226119
17996,20.7425,54.4173,2.246457659,39227798
17997,20.673401,62.3083,2.246310948,39229079
17998,12.226901,53.5021,2.2465801,39226729
17999,20.547001,60.3174,2.246462354,39227757
18000,20.755,62.3154,2.246549861,39226993
18001,9.7871,51.1498,0.047974046,268435455
