x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA0
10008,21826.366,21847.0646,0.047974046,268435455
10009,19.007899,59.568299,0.047974046,268435455
10010,20.7875,62.191701,0.047974046,268435455
10011,16.0566,61.7055,0.047974046,268435455
10012,20.8778,60.2139,0.047974046,268435455
10013,20.473199,61.985999,0.047974046,268435455
10014,20.606801,69.975701,0.047974046,268435455
10015,20.728,62.188699,0.047974046,268435455
10016,20.7264,69.879601,0.047974046,268435455
10017,20.439999,62.163399,0.047974046,268435455
10018,20.6501,62.179301,0.047974046,268435455
10019,20.4712,62.2226,0.047974046,268435455
10020,20.448201,62.1681,0.047974046,268435455
10021,20.460901,62.1969,0.047974046,268435455
10022,18.3635,51.9341,0.047974046,268435455
10023,15.0721,56.427399,0.047974046,268435455
10024,18.187299,65.2283,0.047974046,268435455
10025,20.681,62.112501,0.047974046,268435455
10026,20.7448,62.2155,0.047974046,268435455
10027,17.998001,59.5048,0.047974046,268435455
10028,20.485499,56.996699,0.047974046,268435455
10029,20.8062,64.795901,0.047974046,268435455
10030,20.481101,62.1083,0.047974046,268435455
10031,18.5731,51.8312,0.047974046,268435455
10032,15.097999,56.621899,0.047974046,268435455
10033,20.814,70.468401,0.047974046,268435455
10034,20.5516,62.0687,0.047974046,268435455
10035,20.777301,67.4488,0.047974046,268435455
10036,20.4905,62.0147,0.047974046,268435455
10037,9.7879,51.4494,0.047974046,268435455
10038,20.7326,52.1281,0.047974046,268435455
10039,20.6483,67.4203,0.047974046,268435455
10040,20.897099,62.327399,0.047974046,268435455
10041,20.6472,62.059401,0.047974046,268435455
10042,18.6424,57.1507,0.047974046,268435455
10043,17.7275,59.0031,0.047974046,268435455
10044,20.7743,60.0488,0.047974046,268435455
10045,20.2357,62.1703,0.047974046,268435455
10046,20.7933,62.2735,0.047974046,268435455
10047,20.5181,62.1556,0.047974046,268435455
10048,20.7197,62.177099,0.047974046,268435455
10049,20.7378,62.181001,0.047974046,268435455
10050,20.6236,62.191,0.047974046,268435455
10051,20.6457,62.0267,0.047974046,268435455
10052,18.056401,62.1737,0.047974046,268435455
10053,20.872801,70.3322,0.047974046,268435455
10054,20.8613,61.9929,0.047974046,268435455
10055,12.5245,53.925,0.047974046,268435455
10056,20.726,70.375,0.047974046,268435455
10057,18.6443,54.5322,0.047974046,268435455
10058,20.6874,61.9266,0.047974046,268435455
10059,20.5217,62.2734,0.047974046,268435455
10060,20.7708,62.1302,0.047974046,268435455
10061,18.4879,59.7268,0.047974046,268435455
10062,20.8059,67.3688,0.047974046,268435455
10063,20.679601,61.9902,0.047974046,268435455
10064,12.1892,56.2741,0.047974046,268435455
10065,20.684299,60.315199,0.047974046,268435455
10066,20.641601,62.079701,0.047974046,268435455
10067,20.5298,62.2306,0.047974046,268435455
10068,20.629301,62.1167,0.047974046,268435455
10069,19.6965,61.42,0.047974046,268435455
10070,20.8806,60.6201,0.047974046,268435455
10071,20.8215,61.8427,0.047974046,268435455
10072,20.7408,62.1614,0.047974046,268435455
10073,18.3803,56.9636,0.047974046,268435455
10074,20.597401,62.2215,0.047974046,268435455
10075,20.8876,51.9505,0.047974046,268435455
10076,20.598501,61.9278,0.047974046,268435455
10077,9.9744,51.5099,0.047974046,268435455
10078,18.292801,65.0997,0.047974046,268435455
10079,20.644399,67.437999,0.047974046,268435455
10080,20.6951,62.172701,0.047974046,268435455
10081,20.5719,62.1357,0.047974046,268435455
10082,20.7011,62.211,0.047974046,268435455
10083,20.770501,62.2041,0.047974046,268435455
10084,20.538299,62.117199,0.047974046,268435455
10085,12.384201,53.900901,0.047974046,268435455
10086,18.151401,62.6946,0.047974046,268435455
10087,20.8388,62.1866,0.047974046,268435455
10088,20.2708,56.9388,0.047974046,268435455
10089,20.815099,59.625899,0.047974046,268435455
10090,20.9186,67.430701,0.047974046,268435455
10091,20.6048,54.215299,0.047974046,268435455
10092,20.780301,62.293401,0.047974046,268435455
10093,20.6676,62.2232,0.047974046,268435455
10094,20.7762,61.9488,0.047974046,268435455
10095,18.711301,59.8344,0.047974046,268435455
10096,15.3713,56.619999,0.047974046,268435455
10097,18.4534,64.949401,0.047974046,268435455
10098,20.7007,62.1871,0.047974046,268435455
10099,20.6095,62.3612,0.047974046,268435455
10100,17.7924,59.177199,0.047974046,268435455
10101,20.7367,57.278901,0.047974046,268435455
10102,20.818,62.1161,0.047974046,268435455
10103,20.5179,62.093099,0.047974046,268435455
10104,20.752501,62.284901,0.047974046,268435455
10105,20.419301,62.1601,0.047974046,268435455
10106,20.8768,62.3521,0.047974046,268435455
10107,20.7332,67.1625,0.047974046,268435455
10108,19.8449,61.6322,0.047974046,268435455
