x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA0
13368,22334.4186,22347.6278,2.246283004,39229323
13369,20.672201,62.1199,0.047974046,268435455
13370,12.9323,51.582,2.255759229,39146837
13371,15.86,62.232399,0.047974046,268435455
13372,20.5489,69.968001,2.246349428,39228743
13373,17.4968,59.0354,0.047974046,268435455
13374,20.7203,65.453899,2.246273041,39229410
13375,20.691601,62.074801,0.047974046,268435455
13376,18.327901,59.6878,0.047974046,268435455
13377,20.916999,62.249499,0.047974046,268435455
13378,17.6413,58.965901,0.047974046,268435455
13379,20.4529,59.8792,0.047974046,268435455
13380,20.6927,62.2663,2.24630923,39229094
13381,20.424299,62.296499,2.246242121,39229680
13382,15.8087,61.935501,0.047974046,268435455
13383,20.6805,54.4734,2.246258383,39229538
13384,18.649901,57.1035,0.047974046,268435455
13385,20.816,67.3648,0.047974046,268435455
13386,12.19,53.6792,2.246149708,39230487
13387,20.667299,60.261199,0.047974046,268435455
13388,20.447,62.193301,0.047974046,268435455
13389,20.702301,62.2035,0.047974046,268435455
13390,20.1742,61.9616,0.047974046,268435455
13391,20.5779,59.7838,2.245961236,39232133
13392,20.508299,62.206099,0.047974046,268435455
13393,20.630499,57.1,0.047974046,268435455
13394,20.8241,62.090001,2.246497975,39227446
13395,20.8395,62.2651,2.246297892,39229193
13396,12.9396,54.4168,0.047974046,268435455
13397,20.6512,56.8045,2.246631875,39226277
13398,20.7095,62.2003,0.047974046,268435455
13399,20.5261,67.3987,2.24470414,39243117
13400,20.5259,62.066,0.047974046,268435455
13401,20.5223,62.1016,2.246254604,39229571
13402,20.808899,62.382799,0.047974046,268435455
13403,20.0157,61.633101,0.047974046,268435455
13404,20.361299,70.349999,2.246272125,39229418
13405,18.8089,59.978701,2.246175817,39230259
13406,14.899,55.9489,0.047974046,268435455
13407,18.804201,65.501,2.245260456,39238255
13408,20.7162,62.0467,2.24633202,39228895
13409,20.672899,67.328499,0.047974046,268435455
13410,20.7387,62.166201,2.246157839,39230416
13411,20.768399,64.834699,2.246614006,39226433
13412,20.739,62.170501,2.245717837,39234259
13413,11.935201,50.5728,2.245697232,39234439
13414,20.876201,60.9291,2.241407111,39271969
13415,20.6511,64.6698,2.246362369,39228630
13416,19.081699,54.403599,2.2462877,39229282
13417,20.7019,62.025801,0.047974046,268435455
13418,20.5943,62.316,0.047974046,268435455
13419,16.8546,58.1217,2.246136769,39230600
13420,20.571801,53.0469,2.245948871,39232241
13421,20.5943,67.3858,0.047974046,268435455
13422,21.065201,62.5207,2.246418488,39228140
13423,12.9716,50.9577,2.246286784,39229290
13424,12.774099,62.600399,0.047974046,268435455
13425,20.322299,59.565,2.246274415,39229398
13426,20.699901,62.141701,2.246347252,39228762
13427,20.704301,62.3216,2.246277737,39229369
13428,20.447399,61.993199,2.244976208,39240739
13429,20.7072,62.145801,2.246420206,39228125
13430,20.306,62.2603,2.246523288,39227225
13431,20.722501,62.2146,0.047974046,268435455
13432,20.2965,62.181,2.246134135,39230623
13433,20.5201,62.1424,0.047974046,268435455
13434,18.623999,67.563499,0.047974046,268435455
13435,17.653599,58.9697,2.245514883,39236032
13436,20.876801,52.369501,2.245876397,39232874
13437,20.7762,62.174799,2.246422841,39228102
13438,20.8361,62.073201,0.047974046,268435455
13439,17.9153,56.4362,2.246345649,39228776
13440,17.763299,57.115199,0.047974046,268435455
13441,18.6614,67.647701,2.246371073,39228554
13442,20.737301,62.1986,2.246438532,39227965
13443,20.7344,64.7218,2.246474381,39227652
13444,20.9558,62.4262,0.047974046,268435455
13445,14.8622,56.278,2.246362598,39228628
13446,20.642099,59.947099,2.245198429,39238797
13447,17.916,64.278401,2.246413564,39228183
13448,18.4462,62.9093,2.244635616,39243716
13449,14.975499,61.414999,2.246442655,39227929
13450,20.702399,54.9901,0.047974046,268435455
13451,7.240099,56.5458,2.245141555,39239294
13452,18.492899,67.8905,0.047974046,268435455
13453,15.5001,56.854201,2.246355383,39228691
13454,18.7583,52.0089,2.246315185,39229042
13455,20.7142,61.9864,0.047974046,268435455
13456,20.868901,62.4181,0.047974046,268435455
13457,20.845,64.7045,2.24621624,39229906
13458,20.927401,62.3128,0.047974046,268435455
13459,10.06,51.3449,0.047974046,268435455
13460,18.4148,64.9492,0.047974046,268435455
13461,20.7461,62.245799,2.245273388,39238142
13462,20.510001,61.955801,2.24671584,39225544
13463,18.273599,62.345699,0.047974046,268435455
13464,20.708,62.221201,0.047974046,268435455
13465,20.622701,67.3446,2.246178565,39230235
13466,20.7801,62.2911,2.246467623,39227711
13467,20.747299,67.262899,0.047974046,268435455
13468,20.603401,62.034101,2.245980701,39231963
13469,20.598199,62.225899,0.047974046,268435455
13470,10.102299,51.8533,0.047974046,268435455
13471,20.4499,59.520201,2.245603708,39235256
13472,20.8288,62.235199,2.246460407,39227774
13473,20.492,56.992501,0.047974046,268435455
13474,20.7575,62.178999,0.047974046,268435455
13475,20.732701,62.089701,2.246977275,39223262
13476,20.830099,62.282099,2.243873027,39250384
13477,20.595,62.124201,2.245844455,39233153
13478,21.0905,62.501,2.246415625,39228165
13479,20.8377,61.9003,0.047974046,268435455
13480,20.84,62.1458,0.047974046,268435455
13481,12.5931,53.9618,0.047974046,268435455
13482,18.8092,62.6709,2.245925972,39232441
13483,20.836201,62.3747,2.246441967,39227935
13484,20.112,61.5282,2.246153602,39230453
13485,20.8365,57.4133,2.246362598,39228628
13486,20.6803,62.0211,2.246471975,39227673
13487,7.3902,54.1377,0.047974046,268435455
13488,20.8958,60.039,0.047974046,268435455
13489,20.5202,62.0711,2.246951496,39223487
13490,19.0474,64.8925,0.047974046,268435455
13491,20.7255,61.954999,2.24642307,39228100
13492,20.413599,62.183,2.246595335,39226596
13493,20.8227,62.215501,0.047974046,268435455
13494,20.8519,62.2933,2.246870152,39224197
13495,18.2073,61.8818,0.047974046,268435455
13496,20.496799,51.801299,2.246745854,39225282
13497,20.989,62.610401,0.047974046,268435455
13498,15.173501,56.2159,0.047974046,268435455
13499,21.0622,60.351899,2.2470325,39222780
13500,20.813501,61.918401,2.246784574,39224944
13501,20.7467,62.065,2.246467509,39227712
13502,20.65,62.138699,2.245519805,39235989
13503,20.6534,64.709301,0.047974046,268435455
13504,20.704601,62.1935,2.246201583,39230034
13505,20.447899,62.207899,2.246313582,39229056
13506,18.4551,52.019101,0.047974046,268435455
13507,17.8494,59.1008,2.246312666,39229064
13508,18.1895,65.0829,2.246548945,39227001
13509,20.466899,62.118999,2.245935704,39232356
13510,20.707901,69.949701,0.047974046,268435455
13511,20.8102,62.2477,0.047974046,268435455
13512,20.588599,61.991199,2.246514239,39227304
13513,20.726299,62.4438,0.047974046,268435455
13514,20.6749,61.9416,2.24298524,39258151
13515,20.6424,67.530701,2.246411273,39228203
13516,20.8278,62.102599,2.246019745,39231622
13517,20.802,62.157101,2.243290711,39255478
13518,20.7235,62.1532,2.24655387,39226958
13519,20.6955,62.1339,0.047974046,268435455
13520,20.686599,62.110599,2.246510918,39227333
13521,20.845799,62.2902,2.246528442,39227180
13522,20.755101,62.079901,0.047974046,268435455
13523,20.4813,70.006999,0.047974046,268435455
13524,18.2645,54.4421,0.047974046,268435455
13525,20.757899,62.0936,2.246567501,39226839
13526,18.6852,62.252901,0.047974046,268435455
13527,20.7093,62.0543,0.047974046,268435455
13528,20.701801,67.4673,2.2463973,39228325
13529,12.4732,53.8145,2.24640967,39228217
13530,20.707899,60.014499,0.047974046,268435455
13531,9.9687,51.506601,2.246414022,39228179
13532,20.674401,59.9226,2.246471746,39227675
13533,17.9806,64.335,2.246482971,39227577
13534,17.355701,57.2655,0.047974046,268435455
13535,20.8343,57.2896,2.243659119,39252255
13536,20.530299,61.935899,2.246530275,39227164
13537,20.870399,62.3058,0.047974046,268435455
13538,20.528101,62.176401,0.047974046,268435455
13539,20.3514,62.105499,2.246475526,39227642
13540,9.1725,50.783801,2.246537147,39227104
13541,12.574099,52.640099,0.047974046,268435455
13542,20.756999,52.1257,0.047974046,268435455
13543,20.683201,62.071301,2.246595449,39226595
13544,20.782101,62.191,2.246385389,39228429
13545,20.5074,62.0286,2.246392834,39228364
13546,15.7743,57.1647,2.246447465,39227887
13547,20.538901,51.7971,0.047974046,268435455
13548,12.570701,53.8898,0.047974046,268435455
13549,20.6051,59.930399,0.047974046,268435455
13550,20.6764,62.173701,0.047974046,268435455
13551,14.884901,63.6147,0.047974046,268435455
13552,18.9696,68.0218,2.246524433,39227215
13553,20.6242,60.109299,0.047974046,268435455
13554,20.478799,62.2223,2.244715122,39243021
13555,20.7192,62.213301,0.047974046,268435455
13556,18.348,64.9287,2.246288616,39229274
13557,20.633,61.9695,0.047974046,268435455
13558,20.748701,62.2491,0.047974046,268435455
13559,20.6963,62.1393,0.047974046,268435455
13560,15.245501,56.6645,0.047974046,268435455
13561,20.860799,60.045599,0.047974046,268435455
13562,20.700099,62.042,2.246363744,39228618
13563,15.226101,51.726801,0.047974046,268435455
13564,18.167801,64.8452,0.047974046,268435455
13565,20.74,62.1336,2.245653159,39234824
13566,20.115899,69.898899,0.047974046,268435455
13567,21.2083,62.652201,2.240318992,39281505
13568,20.513001,61.7345,0.047974046,268435455
13569,20.945699,62.374299,2.246448954,39227874
13570,9.9383,53.955901,2.246343129,39228798
13571,18.6352,65.1694,0.047974046,268435455
13572,20.8895,62.1552,0.047974046,268435455
13573,17.887501,59.1877,0.047974046,268435455
13574,20.6407,52.1744,0.047974046,268435455
13575,20.197,70.0509,0.047974046,268435455
13576,18.2268,64.633,2.246381037,39228467
13577,20.6986,69.9147,2.246022607,39231597
13578,20.9905,62.4463,0.047974046,268435455
13579,12.479799,53.645299,0.047974046,268435455
13580,20.856901,52.531401,0.047974046,268435455
13581,9.0114,55.4235,2.246502557,39227406
13582,20.6905,60.8247,0.047974046,268435455
13583,20.566201,62.2591,2.24454193,39244535
13584,20.794501,62.1533,0.047974046,268435455
13585,20.388399,62.091899,2.246759601,39225162
13586,20.7138,62.163,2.246851364,39224361
13587,20.0104,61.586401,2.246407952,39228232
13588,18.553,52.3299,2.246440937,39227944
13589,15.1956,56.655099,2.246333738,39228880
13590,18.757099,67.8908,0.047974046,268435455
13591,20.683899,62.0828,2.24630087,39229167
13592,20.714,62.024001,2.246475182,39227645
13593,14.9707,56.4464,2.246525922,39227202
13594,18.7964,68.033,2.2450642,39239970
13595,20.630099,62.026199,0.047974046,268435455
13596,20.7433,69.933001,0.047974046,268435455
13597,20.629801,59.5877,0.047974046,268435455
13598,20.6905,62.2033,2.246471288,39227679
