x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA0
10511,29813.5771,29832.4542,0.047974046,268435455
10512,20.5916,64.860301,0.047974046,268435455
10513,20.728,62.218899,0.047974046,268435455
10514,20.8103,62.180901,0.047974046,268435455
10515,20.676801,62.1726,0.047974046,268435455
10516,20.804001,62.2878,0.047974046,268435455
10517,20.7105,62.1013,2.24594452,39232279
10518,21.083599,62.407399,0.047974046,268435455
10519,20.6621,61.887601,0.047974046,268435455
10520,20.7395,70.032,0.047974046,268435455
10521,20.5421,69.819099,0.047974046,268435455
10522,18.423701,57.267201,0.047974046,268435455
10523,20.495299,61.684999,0.047974046,268435455
10524,20.6987,59.751901,0.047974046,268435455
10525,20.0139,61.6973,0.047974046,268435455
10526,18.295899,65.228799,0.047974046,268435455
10527,20.777899,62.1956,0.047974046,268435455
10528,12.386999,61.6541,0.047974046,268435455
10529,18.525401,52.451401,0.047974046,268435455
10530,20.7124,62.0449,0.047974046,268435455
10531,20.472899,62.179099,0.047974046,268435455
10532,20.7234,62.201001,0.047974046,268435455
10533,20.9113,64.9674,0.047974046,268435455
10534,20.8963,62.145699,0.047974046,268435455
10535,20.757301,62.026501,0.047974046,268435455
10536,20.524199,62.094399,0.047974046,268435455
10537,20.7347,64.821701,0.047974046,268435455
10538,20.745701,62.1137,0.047974046,268435455
10539,20.9279,62.452,0.047974046,268435455
10540,19.152101,62.0642,0.047974046,268435455
10541,20.2553,61.560499,0.047974046,268435455
10542,20.546401,60.021701,0.047974046,268435455
10543,20.7507,62.327699,0.047974046,268435455
10544,10.2754,51.669801,0.047974046,268435455
10545,18.6896,64.941199,2.246313353,39229058
10546,20.6304,62.242201,2.246464645,39227737
10547,18.048799,59.391199,2.246499579,39227432
10548,20.664599,62.2297,0.047974046,268435455
10549,18.452301,64.923401,0.047974046,268435455
10550,20.6392,62.0754,0.047974046,268435455
10551,20.8912,62.3103,0.047974046,268435455
10552,20.762899,62.087899,0.047974046,268435455
10553,20.6199,67.4393,2.246612631,39226445
10554,20.920101,62.315801,2.246415625,39228165
10555,12.402999,53.605799,0.047974046,268435455
10556,20.7771,70.563001,2.246381152,39228466
10557,12.6504,54.0437,0.047974046,268435455
10558,20.633499,59.739299,2.246157495,39230419
10559,20.3186,62.286401,2.246608507,39226481
10560,18.487301,51.8999,2.246394895,39228346
10561,20.617499,67.202299,0.047974046,268435455
10562,20.8571,59.803301,0.047974046,268435455
10563,14.943599,56.233899,2.246574259,39226780
10564,20.9731,60.3185,0.047974046,268435455
10565,20.498999,61.9695,2.246302817,39229150
10566,19.0042,51.553001,2.246280256,39229347
10567,20.055201,59.3129,0.047974046,268435455
10568,20.494101,59.9929,2.246327897,39228931
10569,18.7868,67.4847,0.047974046,268435455
10570,20.862401,62.4536,0.047974046,268435455
10571,20.6489,61.7383,0.047974046,268435455
10572,20.6171,62.168299,2.246458804,39227788
10573,17.5257,59.034001,2.246381266,39228465
10574,20.5479,54.9683,2.246421924,39228110
10575,20.905,62.3748,2.246380007,39228476
10576,20.799,62.0782,0.047974046,268435455
10577,20.477601,62.3477,2.246460407,39227774
10578,20.6597,61.9635,0.047974046,268435455
10579,18.6843,54.4821,2.245688875,39234512
10580,20.637801,70.0038,0.047974046,268435455
10581,18.464999,54.474499,2.246189444,39230140
10582,20.663299,61.834,2.246356758,39228679
10583,20.7077,62.246701,2.246298579,39229187
10584,20.303899,51.896499,11.38342718,17426354
10585,21.033101,62.483501,11.38381652,17426056
10586,20.6885,61.8142,11.38425291,17425722
10587,20.7353,62.2109,11.38499118,17425157
10588,20.7085,62.1194,11.38513231,17425049
10589,18.7461,59.9558,11.38522378,17424979
10590,20.796101,64.7049,11.38520287,17424995
10591,20.6421,61.8887,11.38452208,17425516
10592,18.7251,57.1086,11.38289286,17426763
10593,17.588499,58.961499,11.37788981,17430594
10594,18.6583,52.410101,11.37788981,17430594
