x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA0
19053,17248.0204,17248.036,0.047974046,268435455
19054,18.0933,56.475601,2.246398331,39228316
19055,18.3843,65.3656,0.047974046,268435455
19056,20.665701,61.908,2.246726723,39225449
19057,18.816101,62.3269,2.244197549,39247546
19058,19.3319,60.6607,2.246512292,39227321
19059,20.770401,61.1228,2.246390772,39228382
19060,20.748301,54.2842,2.246479077,39227611
19061,20.566201,62.0933,2.246211316,39229949
19062,15.028001,56.4393,0.047974046,268435455
19063,18.2823,62.6482,2.246591898,39226626
19064,20.820599,62.386399,2.246538064,39227096
19065,20.3869,61.681501,2.241407111,39271969
19066,12.941201,59.481,2.246542187,39227060
19067,20.651299,60.034399,0.047974046,268435455
19068,20.827701,62.170701,0.047974046,268435455
19069,20.4705,64.645899,2.248535026,39209673
19070,18.678601,67.534301,2.246599458,39226560
19071,20.6359,61.9838,0.047974046,268435455
19072,20.816901,62.2812,0.047974046,268435455
19073,20.5633,64.7263,2.246523746,39227221
19074,18.706101,57.0725,0.047974046,268435455
19075,17.5935,58.9186,0.047974046,268435455
19076,20.8153,55.0774,2.245560668,39235632
19077,20.680801,62.1402,0.047974046,268435455
19078,18.8945,54.6305,2.246509658,39227344
19079,20.380899,61.701999,0.047974046,268435455
19080,9.6226,59.297601,2.246720766,39225501
19081,13.053601,62.3468,2.246864424,39224247
19082,20.516499,54.701199,0.047974046,268435455
19083,12.499601,54.068901,0.047974046,268435455
19084,20.6263,59.8858,2.248153033,39213004
19085,20.796099,62.248599,0.047974046,268435455
19086,10.159301,51.689901,0.047974046,268435455
19087,20.5946,59.6566,0.047974046,268435455
19088,20.576701,62.1176,2.242415948,39263134
19089,20.961901,54.6626,0.047974046,268435455
19090,20.880099,62.152099,0.047974046,268435455
19091,17.8594,59.216301,0.047974046,268435455
19092,20.772999,52.234899,0.047974046,268435455
19093,20.773299,62.1286,0.047974046,268435455
19094,20.728499,62.101,0.047974046,268435455
19095,20.834399,62.281,0.047974046,268435455
19096,15.2669,56.675301,0.047974046,268435455
19097,20.8223,59.8898,0.047974046,268435455
19098,20.2079,62.0868,0.047974046,268435455
19099,14.9582,60.6269,0.047974046,268435455
19100,18.485499,66.320999,2.248535026,39209673
19101,20.2967,62.324701,0.047974046,268435455
19102,20.7353,61.9198,0.047974046,268435455
19103,20.687601,62.1796,2.247448018,39219154
19104,18.3252,62.0911,2.2436917,39251970
19105,15.372401,56.8513,0.047974046,268435455
19106,20.5982,59.8667,2.247350029,39220009
19107,17.972101,53.8583,0.047974046,268435455
19108,20.9186,52.4738,0.047974046,268435455
19109,20.928401,62.1757,2.246196315,39230080
19110,9.6982,53.565799,0.047974046,268435455
19111,20.790199,60.278,0.047974046,268435455
19112,20.4495,62.139301,2.246628668,39226305
19113,20.6584,62.2902,2.246569104,39226825
19114,20.587,62.0152,0.047974046,268435455
19115,20.7861,62.1935,0.047974046,268435455
19116,20.4484,62.1964,2.246503129,39227401
19117,20.7422,62.0547,2.246620077,39226380
19118,12.957999,61.723899,2.24655387,39226958
19119,20.770001,54.920901,0.047974046,268435455
19120,20.7587,62.0853,2.246648141,39226135
19121,20.6665,62.0496,0.047974046,268435455
19122,20.774201,62.2709,0.047974046,268435455
19123,20.812,62.2812,2.246447465,39227887
19124,20.8223,62.173699,0.047974046,268435455
19125,17.7415,59.194201,0.047974046,268435455
19126,20.5087,59.8206,0.047974046,268435455
19127,20.579699,54.475299,0.047974046,268435455
19128,15.139501,56.490701,0.047974046,268435455
19129,20.888801,52.3233,0.047974046,268435455
19130,20.6288,67.2215,0.047974046,268435455
19131,18.6869,54.5409,0.047974046,268435455
19132,20.748701,62.03,2.246624429,39226342
19133,20.0969,61.7032,2.244720156,39242977
19134,18.329199,65.161499,2.246528442,39227180
19135,20.849701,62.290901,2.245534227,39235863
19136,17.6484,59.125,2.246148449,39230498
