x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA0
15762,29647.0177,29686.1008,0.047974046,268435455
15763,20.837099,62.407599,2.246490988,39227507
15764,15.001699,56.1604,0.047974046,268435455
15765,20.7201,60.112901,2.246365118,39228606
15766,20.065799,61.781899,0.047974046,268435455
15767,20.893799,60.1631,0.047974046,268435455
15768,9.664899999,51.185401,2.246441509,39227939
15769,18.2132,62.631199,2.246408753,39228225
15770,20.6008,62.085501,2.262029555,39092542
15771,20.6441,70.040499,2.24713402,39221894
15772,20.8082,59.634901,2.246966734,39223354
15773,12.2974,53.7316,2.24449446,39244950
15774,20.8335,60.2983,2.246513438,39227311
15775,17.9101,61.8598,2.246323889,39228966
15776,20.8922,57.3192,2.245650984,39234843
15777,12.6021,53.9025,0.047974046,268435455
15778,18.4062,62.5602,2.24655387,39226958
15779,20.798601,62.2055,0.047974046,268435455
15780,18.4634,59.4736,0.047974046,268435455
15781,20.531499,67.392199,2.247194178,39221369
15782,20.7285,62.096501,0.047974046,268435455
15783,8.966699,55.758499,0.047974046,268435455
15784,20.74,60.7719,0.047974046,268435455
15785,20.668,62.127101,0.047974046,268435455
15786,20.653401,62.1652,2.245476653,39236366
15787,20.487601,62.1714,0.047974046,268435455
15788,20.6938,62.28,0.047974046,268435455
15789,20.5649,62.1577,0.047974046,268435455
15790,20.648501,62.0197,2.246860872,39224278
15791,20.5424,62.075999,2.246326408,39228944
15792,20.778799,70.1433,0.047974046,268435455
15793,15.955999,54.2357,0.047974046,268435455
15794,20.1864,59.595801,0.047974046,268435455
15795,20.763999,62.213899,2.246605873,39226504
15796,20.5452,62.1987,2.24655387,39226958
15797,18.3616,51.893401,2.245978296,39231984
15798,20.6702,62.1196,2.246664636,39225991
15799,20.7052,62.2571,0.047974046,268435455
15800,21.2477,62.5282,2.246391688,39228374
15801,20.7455,61.6952,0.047974046,268435455
15802,20.6881,62.0731,0.047974046,268435455
15803,20.699301,62.1232,0.047974046,268435455
15804,20.7072,62.1369,2.245981273,39231958
15805,20.6924,62.1729,2.24626846,39229450
15806,20.7736,62.2515,2.246537834,39227098
15807,21.0097,62.3851,2.246407608,39228235
15808,20.743,61.9479,2.246430858,39228032
15809,20.633201,62.1419,0.047974046,268435455
15810,20.7884,62.2481,2.246428453,39228053
15811,20.7337,62.2247,0.047974046,268435455
15812,20.447301,61.8654,0.047974046,268435455
15813,20.7787,52.0128,2.246574259,39226780
15814,14.9342,56.486,0.047974046,268435455
15815,20.758301,52.3745,2.246465218,39227732
15816,12.6495,54.1302,0.047974046,268435455
15817,20.722601,54.5844,2.24643899,39227961
15818,7.365399,53.944299,0.047974046,268435455
15819,20.814201,54.975501,0.047974046,268435455
15820,20.714801,61.9328,0.047974046,268435455
15821,20.890401,62.4059,2.246632104,39226275
15822,20.5834,61.9811,0.047974046,268435455
15823,20.622,62.336,2.246476213,39227636
15824,20.8395,62.1704,0.047974046,268435455
15825,20.535501,62.0189,2.246712175,39225576
