x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA0
18399,22.0894,63.52071603,3.382094144,31970557
18400,20.756069,60.83928502,3.382086316,31970594
18401,20.637505,62.11518,3.382110224,31970481
18402,20.74253,62.39702605,3.382076583,31970640
18403,18.268278,62.88071699,3.38196826,31971152
18404,20.635863,61.300412,3.38207341,31970655
18405,18.825815,57.02636799,3.381963817,31971173
18406,20.662941,62.06471902,3.381977992,31971106
18407,20.657197,62.24359,3.382150212,31970292
18408,20.690838,62.23907696,3.382473319,31968765
18409,20.889812,62.303488,3.383498385,31963922
18410,20.814325,62.12953901,3.385332092,31955264
18411,20.646531,61.978155,3.391765857,31924942
18412,20.637094,62.56317903,3.397770322,31896721
18413,20.698222,61.76071899,3.408627646,31845881
18414,17.96674,62.20953901,3.430875105,31742461
18415,19.34684,62.31989801,3.423406561,31777067
18416,20.650223,61.90471902,3.441163859,31694972
18417,20.623556,62.15046205,3.436180861,31717945
18418,19.842019,62.25425704,3.437700229,31710935
18419,18.363457,62.17384598,3.425875389,31765615
18420,21.208991,62.78102602,3.425865682,31765660
18421,23.931448,64.94020097,3.424196588,31773401
18422,20.620685,58.81344202,3.421622355,31785351
18423,20.723248,62.24317904,3.411550299,31832237
18424,20.55012,62.08400097,3.39176267,31924957
18425,20.0853,62.20051299,3.383549195,31963682
18426,20.847966,62.41384703,3.379333293,31983614
18427,20.836888,62.04379502,3.379600625,31982349
18428,20.715864,62.06225801,3.378417,31987951
18429,20.507454,62.08358997,3.377116406,31994110
18430,20.19812,62.16071801,3.375597148,32001309
18431,20.683043,62.23497498,3.376940138,31994945
