x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA0
14809,20.77453,62.19682099,3.295604046,32387359
14810,21.593811,62.93815302,3.295702141,32386877
14811,20.587043,61.25364301,3.295809399,32386350
14812,20.887351,62.382257,3.296187592,32384492
14813,20.349916,61.93220601,3.296031259,32385260
14814,21.5294,62.96769102,3.296529609,32382812
14815,20.786017,61.407079,3.297191604,32379561
14816,20.605915,62.12625701,3.298889756,32371226
14817,20.543966,62.139385,3.299714551,32367180
14818,19.846121,62.28502599,3.300465208,32363499
14819,20.64571001,61.97774501,3.304217638,32345117
14820,19.393609,68.354349,3.311041318,32311770
14821,20.815966,61.310669,3.318993891,32273036
14822,20.7093,62.10697497,3.325922635,32239402
14823,20.600581,62.07251299,3.35388162,32104742
14824,20.604684,62.36994899,3.403533354,31869705
14825,19.1052,62.11271898,3.401107836,31881067
14826,20.620684,62.19435899,3.399997984,31886270
14827,20.681402,62.197642,3.400492583,31883951
14828,20.676068,62.10779499,3.399895409,31886751
14829,20.618633,62.121334,3.3998856,31886797
14830,19.372276,62.163591,3.399745927,31887452
14831,20.779043,62.25220501,3.399212905,31889952
14832,20.540273,62.20871797,3.398721782,31892256
14833,20.623556,62.02410403,3.398673827,31892481
14834,20.413916,62.13856499,3.398224373,31894590
14835,20.797915,62.35805103,3.398888888,31891472
14836,20.712582,61.95066799,3.398530819,31893152
14837,20.738427,62.26328202,3.398182821,31894785
14838,20.714633,62.22184698,3.397835942,31896413
14839,24.584165,65.99209703,3.398350953,31893996
14840,20.386428,58.26985299,3.398630348,31892685
14841,20.05248,62.06471801,3.398447064,31893545
14842,20.618223,62.13528301,3.398408704,31893725
14843,20.556685,62.217334,3.398469867,31893438
14844,22.280989,63.88297203,3.398258042,31894432
14845,20.723248,60.50697701,3.397925639,31895992
14846,20.019249,62.239898,3.398337954,31894057
14847,19.171251,62.19107799,3.398166626,31894861
14848,20.712581,62.15620499,3.398115273,31895102
14849,20.402017,62.25302601,3.39802365,31895532
14850,20.509505,61.96912999,3.397945028,31895901
14851,23.059655,64.58081699,3.398497146,31893310
14852,20.931248,60.17384999,3.397723665,31896940
14853,21.085504,62.31866699,3.397637384,31897345
14854,20.660889,61.705744,3.398118469,31895087
14855,20.581709,62.196821,3.398084803,31895245
14856,20.685505,62.14266799,3.397989985,31895690
14857,20.684684,62.16810302,3.397988494,31895697
14858,20.461915,62.11025699,3.397937358,31895937
14859,20.584581,62.15415399,3.397685317,31897120
14860,20.301506,62.39292398,3.397778205,31896684
14861,20.653094,62.05774397,3.398118469,31895087
14862,20.49022301,62.145129,3.397481447,31898077
14863,20.552171,62.17179499,3.397569852,31897662
14864,19.601609,62.369539,3.397621193,31897421
14865,20.788068,62.12871799,3.397303581,31898912
14866,19.929813,61.96543698,3.39745418,31898205
14867,20.698633,62.18041103,3.397365992,31898619
14868,19.893301,62.304308,3.397237977,31899220
14869,20.696581,62.11723101,3.39681415,31901210
14870,20.609197,62.21651399,3.396833742,31901118
14871,20.580069,62.12010302,3.396796688,31901292
14872,20.764683,62.27805099,3.396448743,31902926
14873,20.672376,62.016719,3.39657863,31902316
14874,20.607145,62.13282104,3.396615682,31902142
14875,20.629709,62.14225698,3.397069289,31900012
14876,20.594838,62.138565,3.396817557,31901194
14877,22.563655,64.01958702,3.396981116,31900426
14878,20.379043,60.39661901,3.39699858,31900344
14879,21.295965,62.60707702,3.396809678,31901231
14880,20.724479,61.59251401,3.396868668,31900954
14881,20.519761,62.094257,3.396735783,31901578
14882,20.66294,62.154975,3.396849927,31901042
14883,20.726119,62.25179502,3.397064816,31900033
14884,19.951557,62.15087299,3.396759633,31901466
14885,20.613299,62.202564,3.39687527,31900923
14886,20.828684,62.30389801,3.396650604,31901978
14887,20.748684,62.09343702,3.396841409,31901082
14888,21.76858,63.183486,3.396376776,31903264
14889,20.620273,61.15354001,3.396888261,31900862
14890,19.577814,62.23005199,3.396862279,31900984
14891,20.6773,62.102873,3.39678242,31901359
14892,20.612069,62.30512801,3.396881659,31900893
14893,20.660889,62.12789799,3.396918715,31900719
14894,21.018632,62.48769201,3.396861001,31900990
14895,21.091657,62.324821,3.396928512,31900673
14896,20.695351,61.79025802,3.397164068,31899567
14897,21.584785,63.03989598,3.396755161,31901487
14898,20.717095,61.30369502,3.396861001,31900990
14899,20.939863,62.430256,3.396888261,31900862
14900,20.593197,61.94902697,3.396819474,31901185
14901,19.10602,62.61856399,3.396700646,31901743
14902,20.560787,61.76277002,3.396844816,31901066
14903,20.1973,62.113539,3.3968544,31901021
14904,20.631761,62.15620601,3.396769429,31901420
14905,20.829915,62.35271801,3.396884853,31900878
14906,20.621504,62.00810301,3.396516241,31902609
14907,20.669915,62.19559098,3.407367336,31851770
14908,20.69453,62.183692,3.396557763,31902414
14909,20.681812,62.125847,3.396315882,31903550
14910,16.002846,62.03436002,3.396718108,31901661
14911,20.700684,62.18369301,3.396718108,31901661
14912,20.557915,62.16400002,3.396836937,31901103
14913,20.783966,62.27887301,3.396897844,31900817
14914,20.656376,62.04748701,3.396758356,31901472
14915,20.619864,62.18615502,3.396939373,31900622
14916,20.656787,62.20502599,3.39687527,31900923
14917,20.835658,62.24523101,3.396677861,31901850
14918,20.673607,62.03600102,3.396557763,31902414
14919,20.412274,62.19230802,3.39717706,31899506
14920,20.749915,62.12379601,3.396786892,31901338
14921,20.630941,62.09918001,3.396864196,31900975
14922,20.601402,62.12666701,3.396544987,31902474
14923,20.479967,62.287488,3.396923187,31900698
14924,20.651453,62.016718,3.396581824,31902301
14925,20.765914,62.256308,3.396796688,31901292
14926,21.003453,62.469231,3.396459815,31902874
14927,20.843863,61.94492401,3.396753245,31901496
14928,21.5934,62.971384,3.39654669,31902466
14929,20.290018,61.49077097,3.396609081,31902173
14930,20.568172,62.08071901,3.396692767,31901780
14931,20.705197,62.09630799,3.396581824,31902301
14932,20.915658,62.47251298,3.396950448,31900570
14933,20.759351,62.054462,3.396530507,31902542
14934,20.494736,61.969129,3.396397642,31903166
14935,22.598117,64.566458,3.396657205,31901947
14936,20.703556,59.790261,3.396315882,31903550
14937,20.996888,62.47292298,3.396615682,31902142
14938,20.749915,61.91907802,3.396516241,31902609
14939,21.421913,62.92092201,3.396629949,31902075
14940,20.555043,61.348002,3.396384654,31903227
14941,22.050016,63.51251201,3.396107452,31904529
14942,21.226632,61.34102698,3.396302895,31903611
14943,18.234637,61.80707801,3.396333341,31903468
14944,20.568992,61.822258,3.395682559,31906525
14945,19.652481,62.30266698,3.395940764,31905312
14946,20.521813,62.05241101,3.396366982,31903310
14947,21.452272,62.95948601,3.395712997,31906382
14948,20.621505,61.40092499,3.395641054,31906720
14949,21.350529,62.77610202,3.396071899,31904696
14950,20.690427,61.493232,3.396158759,31904288
14951,19.744378,62.18369299,3.396137895,31904386
14952,20.304787,62.093437,3.395930971,31905358
14953,21.298017,62.85076899,3.395859021,31905696
14954,20.7253,61.52030901,3.395971205,31905169
14955,18.955456,62.21651301,3.396057636,31904763
14956,20.639555,62.16687199,3.396025703,31904913
14957,20.437299,62.22718,3.395833051,31905818
14958,20.614941,62.06882203,3.396080202,31904657
14959,20.609607,62.26984601,3.395689158,31906494
14960,20.648171,62.16277,3.395655315,31906653
14961,20.523453,62.18328199,3.395543146,31907180
14962,20.783556,62.33179599,3.395635945,31906744
14963,20.48489,62.54676899,3.395934377,31905342
14964,20.690838,61.65856498,3.395842843,31905772
14965,20.690838,62.34164198,3.395964819,31905199
14966,21.098632,62.53199899,3.395828581,31905839
14967,20.679761,61.57405299,3.395859021,31905696
14968,20.802427,62.20461598,3.395764296,31906141
14969,19.74766,62.077027,3.396009524,31904989
14970,21.748478,63.36646001,3.395599549,31906915
14971,20.686735,61.10964301,3.395583373,31906991
14972,20.642427,62.14307701,3.395573582,31907037
14973,20.347864,62.03436003,3.395709805,31906397
14974,22.486527,64.00809999,3.395586565,31906976
14975,20.706017,60.34369598,3.39566319,31906616
14976,21.25494,62.65835899,3.395825388,31905854
14977,18.459867,61.972821,3.395556129,31907119
14978,25.791958,66.85691601,3.395493768,31907412
14979,20.71094,57.16954699,3.39528371,31908399
14980,23.423551,65.08461099,3.394943871,31909996
14981,20.626018,59.16010899,3.3959116,31905449
14982,21.187247,62.705127,3.395607211,31906879
14983,20.642017,61.664309,3.395602741,31906900
14984,20.728992,62.18287298,3.395249873,31908558
14985,20.639146,62.06184701,3.395096228,31909280
14986,22.645707,64.278869,3.395331594,31908174
14987,20.705197,60.19231101,3.395296692,31908338
14988,19.317712,62.18656498,3.395277113,31908430
14989,20.601402,62.01343602,3.395288179,31908378
14990,20.639556,62.22759099,3.395532078,31907232
14991,21.581093,63.11333203,3.39525647,31908527
14992,20.150531,61.271694,3.395164963,31908957
14993,19.81207,62.32277001,3.394980683,31909823
14994,20.639146,61.93877001,3.395467802,31907534
14995,20.387659,62.191488,3.395260939,31908506
14996,20.473402,62.23661499,3.394790034,31910719
14997,20.222326,62.08400098,3.395434175,31907692
14998,20.704787,62.21528301,3.396503252,31902670
14999,20.705197,62.14471799,3.326825084,32235029
15000,27.922416,69.48583499,3.306857475,32332204
15001,20.773299,54.96852499,3.30199566,32355998
15002,20.671966,62.15907701,3.300230256,32364651
15003,20.686735,62.148001,3.298670868,32372300
15004,21.483862,62.97507599,3.296543046,32382746
15005,20.832787,61.53015597,3.296002151,32385403
15006,21.090017,62.445436,3.295871884,32386043
