x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA0
17646,20.675249,62.10779598,3.402193896,31875978
17647,20.670326,62.26246196,3.401694445,31878318
17648,20.680581,62.10287201,3.401800302,31877822
17649,20.514427,62.12215401,3.401760178,31878010
17650,20.634223,62.22143701,3.401919398,31877264
17651,31.77471801,52.63375998,3.40197724,31876993
17652,20.692069,51.03047997,3.402054081,31876633
17653,20.99935,62.44666702,3.402240859,31875758
17654,20.744992,61.913334,3.403115396,31871662
17655,16.611665,62.94717897,3.406474906,31855942
17656,20.64571,61.32133499,3.425320036,31768190
17657,30.205079,71.770549,3.434219095,31727003
17658,20.738428,52.69817001,3.445443384,31675282
17659,21.65576,63.17035802,3.456681691,31623749
17660,21.435862,61.93466699,3.457807823,31618599
17661,20.600992,61.40666902,3.469078596,31567194
17662,19.25084,62.26123102,3.424079769,31773943
17663,20.66376,61.95066699,3.412463809,31827976
17664,20.815145,62.389231,3.40235336,31875231
17665,20.720376,62.07579601,3.399057073,31890683
17666,26.26006,67.92809398,3.39698431,31900411
17667,19.547865,56.315394,3.395317335,31908241
17668,20.683043,62.23866802,3.394838121,31910493
17669,20.715043,62.17343599,3.39544056,31907662
17670,20.623555,62.07251301,3.393715173,31915772
17671,20.641197,62.07374501,3.395094313,31909289
17672,22.851245,64.326869,3.39425839,31913218
17673,21.036684,60.32031099,3.395467802,31907534
17674,17.664791,61.89077,3.395818789,31905885
17675,20.418838,62.19558999,3.396117245,31904483
17676,20.618222,62.08482102,3.396623347,31902106
17677,20.5333,62.23128301,3.396753245,31901496
17678,20.665812,62.17630801,3.397850429,31896345
17679,18.586226,62.188206,3.397730269,31896909
