x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA0
21438,20.733914,62.32851294,3.818699201,30087446
21439,20.537402,62.00071901,3.760852654,30317954
21440,20.643248,62.13528302,3.789765961,30202080
21441,20.595658,62.18943599,3.837338349,30014285
21442,19.738635,62.18328297,3.854107504,29948918
21443,20.683043,62.20461601,3.80831173,30128451
21444,20.704376,62.17548701,3.869948155,29887561
21445,21.144991,62.63169199,3.887376766,29820487
21446,20.728992,61.79436097,3.99183166,29427742
21447,20.96735,62.46594805,4.080517069,29106196
21448,21.54458,62.71415406,4.291997083,28380062
21449,20.637094,61.36769402,4.445364008,27886203
21450,20.770428,62.19148794,4.422958419,27956746
21451,21.81781,63.26471597,4.579190974,27475694
21452,20.66006799,60.94882295,4.837616241,26731747
21453,21.244683,62.73466712,5.07679511,26094455
21454,21.133093,62.21364108,5.005967913,26278406
21455,19.967967,61.58184803,4.801273093,26832729
21456,20.755658,62.30759001,4.811017227,26805542
21457,20.307248,62.02246198,4.777854768,26898408
21458,20.411453,62.23866701,4.268846373,28456913
21459,20.595248,62.17712903,4.239394109,28555591
21460,20.656376,62.19394901,4.053688245,29202355
21461,22.047554,63.50348595,4.170670167,28789898
21462,20.628889,60.75805399,4.14213259,28888903
21463,18.571456,62.34492314,4.104047306,29022637
21464,21.23976,62.67107701,4.09885491,29041014
21465,20.705607,61.64379594,4.127217162,28941057
21466,20.616171,62.08564204,4.135972347,28910409
21467,20.476274,62.22717994,4.050271147,29214671
21468,23.48591,64.86594501,4.191795601,28717260
21469,20.925915,59.681133,4.115397899,28982586
21470,30.446309,50.95253101,4.551945374,27557799
21471,20.675659,52.41345304,5.130867388,25956591
21472,21.276683,62.72112796,5.151550759,25904431
21473,20.570633,61.60441104,4.789530873,26865601
21474,23.777602,65.27866206,4.2405969,28551541
21475,20.690427,59.12933904,4.375063574,28109354
21476,21.499863,62.98820505,3.960900763,29542420
21477,20.591556,61.24461696,4.02982185,29288702
21478,20.673197,62.22923097,3.992950724,29423618
21479,21.120786,62.67066705,3.863999296,29910559
21480,20.69535,61.53548795,3.922367349,29687178
21481,20.77494,62.26041111,3.878307927,29855332
21482,20.835248,62.25384709,3.808991613,30125762
21483,20.69412,62.13856402,3.887832802,29818738
21484,20.677299,62.10369304,3.816075593,30097787
21485,20.676069,62.17548805,3.788288236,30207970
21486,20.590735,62.15087199,3.780306681,30239843
21487,20.734736,62.22923204,3.762539765,30311156
21488,21.647144,62.98574197,3.743054788,30389948
21489,19.672994,61.27005401,3.770192646,30280377
