x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA0
19573,19.938019,61.22287399,3.380567086,31977777
19574,20.833607,62.46307692,3.381020654,31975632
19575,21.375554,62.57466593,3.380864802,31976369
19576,22.198117,63.03128093,3.38071319,31977086
19577,20.989914,60.94841298,3.380753154,31976897
19578,20.595659,61.76277095,3.380923377,31976092
19579,22.194836,63.60851103,3.380840907,31976482
19580,20.658428,60.762977,3.380800942,31976671
19581,21.670939,63.14943504,3.380933105,31976046
19582,20.579248,61.21877095,3.381004582,31975708
19583,20.732274,62.26533404,3.38138865,31973892
19584,20.840171,62.23948699,3.381636976,31972718
19585,20.272377,62.05323201,3.381341061,31974117
19586,20.691248,62.22307694,3.381673783,31972544
19587,20.546427,62.120103,3.383319499,31964767
19588,20.386839,63.36810198,3.386942527,31947666
19589,20.707248,60.93897593,3.389478989,31935710
19590,20.784377,62.30594996,3.406777976,31854525
19591,20.769607,62.10656404,3.408179427,31847975
19592,20.638736,62.07743695,3.416038189,31811320
19593,20.458223,62.24194899,3.446647609,31669748
19594,20.374121,62.2284109,3.446724662,31669394
19595,19.381301,62.14348698,3.440689669,31697156
19596,20.696171,62.100411,3.449602961,31656179
19597,20.668273,62.15989801,3.440155236,31699618
19598,20.686325,62.20092398,3.464594833,31587614
19599,20.740068,62.19764102,3.471431546,31556494
19600,20.669505,62.13282192,3.436618145,31715927
19601,20.53289,62.13774401,3.472926142,31549703
19602,20.692479,62.25425699,3.451618935,31646933
19603,20.574325,62.76174295,3.459723949,31609842
19604,20.575967,61.46984804,3.434887483,31723916
19605,19.55402,62.25794896,3.445069885,31676999
19606,20.511556,62.01835898,3.464115791,31589798
19607,21.054325,62.56769294,3.465138262,31585137
19608,20.834838,61.93712893,3.451201902,31648845
19609,20.934119,62.21528193,3.475651514,31537331
19610,20.318736,61.89610404,3.4291747,31750330
19611,23.345602,64.78676498,3.429116162,31750601
19612,20.760991,59.60605603,3.439949268,31700567
19613,20.621505,62.09836003,3.429127394,31750549
19614,20.630531,62.17712906,3.427904705,31756211
19615,20.642838,62.17589805,3.427409078,31758507
19616,20.625607,62.23087198,3.439220605,31703925
19617,20.580479,62.10738492,3.438505187,31707223
19618,19.52325,62.15333393,3.437680499,31711026
19619,20.674017,62.42123097,3.452175677,31644381
19620,23.734525,65.00707296,3.448336414,31661992
19621,20.705197,59.20892802,3.425497087,31767369
19622,20.365505,62.09261605,3.425648055,31766669
19623,20.966119,62.59764096,3.425123592,31769101
19624,20.71135,61.88707802,3.435490651,31721131
19625,20.75853,62.12994906,3.42264093,31780621
19626,20.660069,62.15128291,3.397627584,31897391
19627,22.768784,64.23661295,3.390065776,31932946
19628,15.917512,61.26841202,3.390609391,31930386
19629,14.499258,53.35006601,3.388100087,31942208
19630,20.681402,62.04051399,3.389432503,31935929
19631,21.75422,63.26922902,3.387442126,31945310
19632,21.126529,61.542463,3.385817136,31952975
19633,20.973915,62.05774501,3.385943023,31952381
19634,21.23894,62.38143605,3.387539684,31944850
19635,20.670736,61.60769397,3.386910298,31947818
19636,20.796273,62.39497399,3.388072933,31942336
19637,20.809402,62.09179598,3.387825383,31943503
19638,21.428068,63.46287,3.388069751,31942351
19639,20.64571,60.72769493,3.38793526,31942985
19640,20.653095,62.1898469,3.387817747,31943539
