x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA0
16282,20.895556,62.49343601,3.303437311,32348937
16283,21.307042,62.38676903,3.303485307,32348702
16284,20.722428,61.74348899,3.303308645,32349567
16285,18.951764,62.13487198,3.303403816,32349101
16286,20.735146,62.09671901,3.303956136,32346397
16287,20.759761,62.164821,3.306399728,32334442
16288,20.541094,62.12215401,3.307254348,32330264
16289,20.866018,62.35148801,3.308760248,32322906
16290,20.713401,62.081128,3.312084522,32306681
16291,20.929196,62.26984699,3.315124899,32291863
16292,20.63012,62.01507799,3.32658401,32236197
16293,20.622325,62.171795,3.399792626,31887233
16294,20.411043,62.09138501,3.401916196,31877279
16295,16.834844,62.108616,3.402769683,31873281
16296,20.749915,62.24933403,3.403010545,31872153
16297,20.708069,62.22512899,3.40321171,31871211
16298,20.868069,62.304308,3.40277438,31873259
16299,20.652684,61.95107801,3.402290384,31875526
16300,20.610017,62.14840999,3.403214913,31871196
16301,20.632992,62.10164201,3.402713315,31873545
16302,20.688787,62.26369299,3.402959295,31872393
16303,24.253088,65.806661,3.402777583,31873244
16304,20.630531,58.51108401,3.402610404,31874027
16305,20.932479,62.400718,3.40203978,31876700
16306,20.541095,62.00769299,3.402029962,31876746
16307,20.644889,62.157436,3.402213535,31875886
16308,21.729195,63.11538399,3.401970837,31877023
16309,20.706838,61.206053,3.401962513,31877062
16310,20.642427,62.11682098,3.401941595,31877160
16311,20.740069,62.21036001,3.401544844,31879019
16312,20.690428,62.16441101,3.401705542,31878266
16313,20.543967,62.17261599,3.401787496,31877882
16314,20.674427,62.13240997,3.401724963,31878175
16315,19.73166,62.15005198,3.401797101,31877837
16316,20.713812,62.22389802,3.402042982,31876685
16317,21.008786,62.42861601,3.401827621,31877694
16318,21.64058,62.72399898,3.401772984,31877950
16319,20.648992,61.242156,3.401694445,31878318
16320,20.682632,62.15046201,3.401848537,31877596
16321,20.782735,62.26369301,3.401872655,31877483
16322,20.668274,62.09918001,3.40188226,31877438
16323,20.672787,62.202975,3.401961019,31877069
16324,20.865197,62.29610298,3.401957817,31877084
16325,20.586223,61.98635998,3.40179582,31877843
16326,20.717095,62.255898,3.401787496,31877882
16327,21.216375,62.64071698,3.402009257,31876843
16328,20.907042,61.78779599,3.402069023,31876563
16329,20.824171,62.20338502,3.401813321,31877761
16330,20.631351,61.88830899,3.402023558,31876776
16331,20.782735,62.22677,3.40200136,31876880
16332,20.756889,62.15825698,3.402155473,31876158
16333,20.594018,62.152103,3.402004561,31876865
16334,20.90253,62.40030798,3.402124948,31876301
16335,20.658017,62.01959,3.402226343,31875826
16336,20.439351,62.29241102,3.402182796,31876030
16337,20.687555,62.102872,3.402391787,31875051
16338,21.088786,62.517231,3.402234241,31875789
16339,20.648991,61.82512899,3.402182796,31876030
16340,20.711761,62.167693,3.402182796,31876030
