x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA0
23384,20.63053,62.25794902,4.032704247,29278233
23385,20.626428,62.10492402,4.180296323,28756731
23386,18.473405,62.27764103,4.125201998,28948125
23387,20.69986301,62.14348796,4.162153249,28819339
23388,19.675455,62.09589791,4.139723686,28897307
23389,20.652274,62.26328298,4.175255469,28774085
23390,20.59853,62.07046199,4.431253481,27930567
23391,20.222326,62.14758998,4.54557619,27577099
23392,19.659865,62.10943702,4.764182826,26936976
23393,20.672786,62.13692296,5.0978403,26040537
23394,20.105403,62.22553906,4.869288836,26644666
23395,20.645709,62.095898,4.961279586,26396491
23396,19.97289,62.19435993,4.847185576,26705347
23397,20.62971,62.14266697,4.925659003,26491764
23398,20.536992,62.34410304,4.86354865,26660385
23399,20.769607,62.26164109,4.900050514,26560899
23400,19.175763,62.22020596,4.98637088,26329994
23401,20.612069,61.93507791,4.875372034,26628038
23402,30.39831,71.88418999,5.001016371,26291412
23403,21.9294,53.746373,4.91259212,26526973
23404,20.685095,60.81343898,4.815583535,26792830
23405,20.621094,62.25835896,4.783681249,26882022
23406,29.995027,71.40747201,4.940925553,26450805
23407,19.395251,52.81550393,4.869943875,26642874
23408,21.520785,64.60584196,5.027700258,26221550
23409,20.737607,59.83744103,5.12856964,25962405
23410,21.249606,62.71087104,5.260195305,25635519
23411,20.648582,61.49528396,4.582812048,27464837
23412,20.199352,62.20297492,4.272730102,28443977
23413,20.631761,62.23702598,4.162250591,28819002
23414,20.635863,62.085641,4.307332839,28329495
23415,26.867238,68.36460599,4.222720205,28611913
23416,20.372069,55.95477992,4.16279109,28817131
23417,20.509095,62.17056495,4.252977599,28509953
23418,20.714222,62.18656397,4.126969606,28941925
23419,20.738837,62.18246198,4.168038334,28798986
23420,20.59771,62.08810395,4.086085945,29086355
23421,20.577607,62.14266703,4.008281699,29367294
23422,20.705197,62.17097497,4.053758486,29202102
