x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA0
17540,19.768173,62.182052,3.40289673,31872686
17541,20.637094,62.17302601,3.402685772,31873674
17542,20.395043,62.31579502,3.402745556,31873394
17543,21.550324,62.81097402,3.402811533,31873085
17544,17.356279,61.54697601,3.402901214,31872665
17545,20.615351,61.80092402,3.402911037,31872619
17546,20.664992,62.80441001,3.403218116,31871181
17547,20.82376,61.674565,3.403676464,31869035
17548,20.717505,62.08071901,3.419329749,31796005
17549,20.625607,62.11189799,3.418626978,31799273
17550,20.585402,62.15620601,3.425612253,31766835
17551,20.37248,62.09548797,3.433250959,31731476
17552,20.670735,62.20789701,3.449213968,31657964
17553,20.666223,62.12954,3.46801967,31572013
17554,20.481198,62.365436,3.458071395,31617394
17555,24.266626,65.590866,3.490354276,31470837
17556,20.553402,58.59641702,3.452524146,31642784
17557,20.621095,62.12584698,3.433712142,31729345
17558,19.460481,62.19394898,3.408493856,31846506
17559,20.627658,62.11517999,3.404839409,31863592
17560,20.481608,66.26122501,3.399981776,31886346
17561,20.716274,58.09959704,3.397162151,31899576
17562,20.644069,62.16523103,3.395724066,31906330
17563,21.103965,62.62676901,3.395328402,31908189
17564,20.708068,61.65323199,3.39546461,31907549
17565,18.47997,62.27682099,3.395685752,31906510
17566,20.674428,62.17097501,3.395528886,31907247
17567,19.45309599,62.14717998,3.395979082,31905132
17568,20.637915,62.17138499,3.396402113,31903145
17569,19.973301,62.20133403,3.39678242,31901359
17570,20.335557,62.18656497,3.397273122,31899055
17571,20.010224,62.14553902,3.397821667,31896480
17572,20.715043,62.192718,3.398569181,31892972
17573,21.512991,62.97589701,3.398719864,31892265
17574,20.577197,61.33528398,3.398917451,31891338
17575,19.816993,62.36748698,3.399342951,31889342
17576,23.29268,64.54389398,3.399888799,31886782
17577,28.370004,67.29506905,3.399991586,31886300
17578,20.488172,54.69119298,3.399903086,31886715
17579,20.721196,61.91907702,3.400328771,31884719
17580,20.605915,62.14635998,3.400813842,31882445
