x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA0
5110,8932.442401,8932.4881,2.685730625,35876645
5111,18.7241,62.0838,2.693270657,35826390
5112,17.4351,58.9051,2.689707264,35850114
5113,20.813701,52.5109,2.686985721,35868265
5114,12.818299,56.825299,2.679581711,35917785
5115,18.4324,64.844701,2.687392392,35865551
5116,20.8295,62.277,2.703013458,35761765
5117,20.914301,62.2243,2.698123174,35794159
5118,20.670899,62.029499,2.696001757,35808239
5119,20.698001,62.116501,2.694926486,35815382
5120,20.7557,62.327,2.651173909,36109705
5121,20.6979,69.8617,2.695379819,35812370
5122,10.2243,51.616799,2.717426035,35666803
5123,20.5465,59.689701,2.749169284,35460292
5124,9.927899,51.385799,2.756588978,35412537
5125,15.143,59.591701,2.697968805,35795183
5126,20.6692,54.7854,2.682669518,35897108
5127,20.7096,62.1726,2.656800358,36071449
5128,20.6902,69.9502,2.654544159,36086775
5129,20.814101,62.2906,2.659677549,36051933
5130,20.582,62.0434,2.672711611,35963918
5131,20.7684,62.2143,2.67540643,35945801
5132,18.142999,67.408899,2.672052249,35968355
5133,20.7922,62.335601,2.666973973,36002583
5134,20.7698,67.2626,2.676760955,35936705
5135,12.5031,54.0289,2.680590482,35911026
5136,20.873,60.0083,2.675828194,35942968
5137,19.3369,67.289,2.670338929,35979892
5138,20.8697,51.8938,2.673814214,35956502
5139,20.662,64.7477,2.678177932,35927197
5140,20.698299,62.064099,2.686530609,35871303
5141,20.4751,64.691801,2.690199055,35846837
5142,20.626799,62.216999,2.672938588,35962391
5143,18.2827,54.387501,2.668079253,35995125
5144,20.7918,62.293,2.684945065,35881893
5145,18.6797,64.5988,2.684745886,35883224
5146,20.7356,62.2227,2.678293629,35926421
5147,20.6569,62.0957,2.699480958,35785156
5148,20.673199,62.264299,2.691667576,35837057
5149,20.626001,64.723601,2.672703882,35963970
5150,20.6783,62.3727,2.665155417,36014864
5151,15.9414,56.6475,2.659099702,36055850
5152,18.180299,64.939699,2.658012526,36063223
5153,17.900099,59.346,2.677179314,35933897
5154,20.6599,59.839501,2.664173096,36021503
5155,21.017899,59.878999,2.659973553,36049927
5156,19.149501,67.136501,2.64423659,36157042
5157,20.7669,62.1611,2.635016013,36220248
5158,20.403399,62.213999,2.63220837,36239560
5159,20.7066,54.425901,2.632165807,36239853
5160,10.074401,54.1191,2.63220837,36239560
5161,20.7309,57.2216,2.636648112,36209036
5162,20.7135,62.2614,2.641474366,36175942
5163,20.8379,62.2974,2.644866808,36152734
5164,20.8468,62.224,2.649711988,36119665
5165,15.065501,56.4297,2.646166136,36143857
5166,20.7706,59.947199,2.645094051,36151181
5167,20.280601,54.403301,2.645778594,36146504
5168,21.0242,62.4429,2.649142518,36123547
5169,20.7253,61.9707,2.653984309,36090581
5170,18.0447,53.7634,2.646395012,36142294
5171,20.687899,60.148599,2.660670081,36045208
5172,17.924,66.770601,2.661463915,36039832
5173,20.8217,52.3814,2.659027871,36056337
5174,20.716501,62.1105,2.65846557,36060150
5175,20.526499,67.292599,2.657676614,36065502
5176,18.4761,67.503901,2.657886643,36064077
5177,20.4571,61.8483,2.658537083,36059665
5178,20.7979,67.7041,2.65921269,36055084
5179,12.5662,54.0369,2.657789805,36064734
5180,20.8496,57.3674,2.657494461,36066738
5181,12.6406,54.0282,2.658135911,36062386
5182,20.643501,70.1886,2.658411458,36060517
5183,13.028999,54.465199,2.654751316,36085367
5184,20.586299,56.8506,2.652774748,36098808
5185,20.7756,62.211601,2.670017151,35982060
5186,9.837400001,51.3039,2.67569226,35943881
5187,18.2993,65.241,2.675456001,35945468
5188,18.0246,64.550299,2.670214694,35980729
5189,20.608101,59.746801,2.655596527,36079624
5190,20.661601,62.2168,2.649657116,36120039
5191,18.6887,67.455499,2.651622268,36106652
5192,20.744699,64.5845,2.648464294,36128172
5193,18.1268,56.999001,2.650095258,36117053
5194,20.4728,59.5709,2.650386875,36115066
5195,20.700299,54.446899,2.652665551,36099551
