x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA0
2073,12656.6015,12656.6101,33.15061723,10211681
2074,20.877999,61.909399,31.62261141,10455485
2075,12.782801,54.031701,31.13637487,10536807
2076,17.927801,64.6127,30.54295806,10638674
2077,20.114199,59.516499,29.51675093,10822031
2078,21.0322,57.658601,29.42962709,10838038
2079,20.486,62.0651,29.70914928,10786932
2080,15.032399,51.208299,30.83874586,10587531
2081,18.0717,62.521101,31.83684239,10420248
2082,20.756999,62.288999,0.047974046,268435455
2083,20.6065,62.175201,0.047974046,268435455
2084,20.6946,62.1354,0.047974046,268435455
2085,20.5436,62.2653,0.047974046,268435455
2086,20.7276,62.1204,0.047974046,268435455
2087,20.8452,62.4188,0.047974046,268435455
2088,20.5138,61.8685,0.047974046,268435455
2089,18.4773,64.9455,2.661302196,36040927
2090,20.7527,62.1478,2.52612144,36992692
2091,14.569,58.5813,2.436789649,37664658
2092,18.447501,68.421,2.43030304,37714889
2093,7.202701,56.5127,2.413421409,37846565
2094,20.919,54.9737,2.413421409,37846565
2095,12.6339,53.9406,2.413486454,37846055
2096,20.9169,57.4513,2.401661002,37939115
2097,20.6889,61.8966,2.384448298,38075805
2098,18.3582,54.5404,2.417713265,37812958
2099,20.7882,62.1352,2.42570028,37750654
2100,20.787599,62.154799,2.394235096,37997905
2101,20.6815,62.129401,2.401626565,37939387
2102,20.4957,62.1368,2.426292056,37746050
2103,20.6457,62.1957,2.39404381,37999423
2104,20.4983,62.3831,2.346642058,38381295
2105,18.2854,59.4489,2.346742698,38380472
2106,20.7842,62.2826,2.352112038,38336640
2107,20.6626,62.0043,2.348799105,38363667
2108,20.621901,51.8648,2.35296497,38329691
2109,18.6641,56.983899,2.352612523,38332562
2110,20.4771,61.926701,2.354894707,38313983
2111,20.901,52.4322,2.375885219,38144359
2112,15.5549,56.59,2.37037746,38188649
2113,20.635499,69.880399,2.358716208,38282933
2114,20.657399,62.2634,2.360353001,38269657
2115,20.880799,62.2604,2.355998849,38305004
2116,15.1129,56.545201,2.352206281,38335872
2117,20.994401,52.3373,2.348705067,38364435
2118,7.655400001,54.1307,2.348490196,38366190
2119,18.497699,67.500699,2.350504035,38349751
2120,20.7857,62.344501,2.368884508,38200681
2121,20.5515,51.6822,2.370443256,38188119
2122,18.118699,57.022099,2.371167687,38182285
2123,17.624799,61.8408,2.363855453,38241295
2124,20.7068,59.840001,2.353719481,38323547
2125,20.6003,62.4417,2.358522386,38284506
2126,20.7012,62.0267,2.357801648,38290357
2127,18.7221,67.6739,2.351811432,38339090
2128,20.7917,61.8961,2.348418579,38366775
2129,20.5145,62.2201,2.347433902,38374821
2130,20.7067,62.2205,2.351524253,38341431
2131,17.59,58.8969,2.46639274,37437939
2132,20.6254,70.4896,2.590856418,36527620
2133,20.955299,62.362699,2.6320496,36240653
2134,18.148601,54.193501,2.339585431,38439134
2135,20.812601,51.9786,2.339585431,38439134
2136,20.722501,61.9976,2.309099221,38692051
2137,20.4967,62.1816,2.339478556,38440012
2138,15.9058,57.0228,2.340894814,38428382
2139,20.6219,56.8749,2.343588396,38406292
2140,18.7143,57.2663,2.344066019,38402379
2141,20.5364,51.641,2.34419323,38401337
2142,18.7176,54.4776,2.341895494,38420171
2143,19.9715,61.7174,2.336372168,38465558
2144,18.5896,52.3721,2.343521396,38406841
2145,18.677399,56.759399,2.35696861,38297123
2146,20.7605,70.145001,2.359680989,38275106
2147,15.3402,56.9759,2.366398562,38220741
2148,20.5919,69.6687,2.399960194,37952556
2149,20.847,62.3497,2.410932407,37866096
2150,20.759201,62.1146,2.411109038,37864709
2151,20.951599,62.238099,2.402522534,37932312
