x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA0
1486,7203.7484,7245.0565,2.349594246,38357175
1487,20.6103,61.951199,2.356932546,38297416
1488,20.573099,62.0767,2.285422528,38891957
1489,20.5676,69.925001,2.291016236,38844449
1490,20.8605,62.324,2.249023583,39205414
1491,20.5421,62.0457,2.257577873,39131066
1492,20.732099,62.254699,2.355432109,38309612
1493,20.4199,62.064101,2.328680597,38529031
1494,18.8785,52.0533,2.331005757,38509810
1495,20.8639,62.3495,2.340767871,38429424
1496,20.7822,61.9432,71.43943023,6956232
1497,20.6585,62.0377,71.47092799,6954699
1498,19.7782,59.6461,3.574655511,31097534
1499,20.633501,62.1637,2.346836618,38379704
1500,20.7436,62.081199,2.373311011,38165040
1501,14.9828,56.520301,0.047974046,268435455
1502,18.5221,52.3021,2.452376945,37544769
1503,20.6613,62.1531,55.88559881,7864898
1504,20.6972,62.1783,52.78954815,8092246
1505,20.4189,62.0409,2.343581683,38406347
1506,20.496299,59.671099,0.047974046,268435455
1507,18.3685,51.931901,51.09495999,8225343
1508,20.6616,61.9881,0.047974046,268435455
1509,17.849099,59.342099,0.047974046,268435455
1510,20.0775,59.523301,57.96246805,7722708
1511,20.8884,54.973,46.2317907,8647144
1512,12.7204,54.1041,46.15485476,8654348
1513,18.626699,67.445599,45.83168819,8684806
1514,17.9836,59.495401,52.27283856,8132143
1515,10.0848,59.5335,89.56477023,6212615
1516,20.748201,59.7435,69.893987,7032717
1517,18.6069,52.2025,15.11911976,15120975
1518,20.3641,61.8668,3.140082111,33179707
1519,20.732301,62.1062,54.12468261,7991814
1520,20.9093,62.3298,50.80655095,8248656
1521,21.0017,62.3207,55.70758689,7877454
1522,20.523499,61.817699,57.90978564,7726220
1523,20.6771,62.169601,59.0317971,7652442
1524,12.9438,54.6653,62.69480195,7425527
1525,20.5204,56.766,82.69803033,6465401
1526,18.3744,57.0526,413.1006574,2892778
1527,20.669499,67.330299,64.5441518,7318374
1528,21.219399,62.8631,3415.70723,1006011
1529,12.6431,53.397201,74.49412588,6812116
1530,20.685401,59.8857,65.32304615,7274612
1531,20.4584,62.1966,64.09971899,7343701
1532,18.5759,52.0329,61.78236874,7480158
1533,20.797301,61.9976,50.33998907,8286793
1534,20.7131,62.0856,47.27832008,8550904
1535,20.9785,62.557,47.74979556,8508584
1536,20.6098,61.8369,46.12751856,8656912
1537,20.799299,62.168699,47.61512478,8520608
1538,18.4762,64.817101,52.46667668,8117107
1539,20.5805,61.971,54.89269085,7935710
1540,20.5731,62.242,0.047974046,268435455
1541,20.7756,62.1294,0.047974046,268435455
1542,20.9155,62.3679,2.640293049,36184034
1543,20.876,62.056,0.047974046,268435455
1544,20.6023,62.1504,0.047974046,268435455
1545,15.0597,56.5211,0.047974046,268435455
1546,20.783799,52.284699,0.047974046,268435455
1547,20.992801,62.244801,2.833198257,34930481
1548,7.5485,51.461,0.047974046,268435455
1549,20.9443,57.3581,0.047974046,268435455
1550,15.310301,56.5698,0.047974046,268435455
1551,20.6762,52.0803,0.047974046,268435455
1552,20.7516,62.0797,3.214244863,32794693
1553,18.6669,57.1105,0.047974046,268435455
1554,20.7735,62.1071,0.047974046,268435455
1555,17.4939,58.9173,0.047974046,268435455
1556,20.6421,60.3063,0.047974046,268435455
1557,20.7004,62.0341,0.047974046,268435455
1558,10.1705,51.605,0.047974046,268435455
1559,20.6477,59.6889,0.047974046,268435455
1560,20.5367,62.3776,0.047974046,268435455
1561,18.3398,51.7988,0.047974046,268435455
1562,20.1157,61.7462,0.047974046,268435455
1563,20.7752,52.2445,0.047974046,268435455
1564,20.6722,62.1023,0.047974046,268435455
