x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA0
2743,15079.3172,15128.6098,2.629863003,36255716
2744,15.9537,54.2891,2.632293789,36238972
2745,20.539,59.7109,2.631365297,36245365
2746,20.792599,62.192699,2.650070017,36117225
2747,17.977001,66.919901,2.639866089,36186960
2748,20.377999,70.299299,2.971511109,34107852
2749,21.040599,62.5362,2.663549717,36025718
2750,20.922,64.624501,3.157424792,33088459
2751,20.371601,61.973,24.10336926,11975790
2752,20.8462,57.0848,34.81534607,9964550
2753,18.423499,59.634299,36.52364844,9728726
2754,20.741999,61.9232,0.047974046,268435455
2755,18.094099,59.5008,2.846354786,34849659
2756,20.853699,52.2246,2.582686506,36585349
2757,20.642599,61.7383,2.578671742,36613818
2758,15.3034,56.785501,2.767973666,35339636
2759,20.7448,70.2324,2.889158639,34590541
2760,18.469299,59.494199,3.099169528,33397994
2761,20.9463,62.478301,29.51985504,10821462
2762,17.7788,59.1203,0.047974046,268435455
2763,20.7386,52.0766,3.095318413,33418764
2764,20.660599,62.125099,3.330173525,32218819
2765,20.6692,62.159701,3.365785665,32047918
2766,20.9946,62.4963,3.369529304,32030110
2767,12.422001,53.7777,3.274204758,32493024
2768,20.8081,57.3661,3.274204758,32493024
2769,20.5496,62.2985,32.95066857,10242617
2770,20.7935,61.9668,0.047974046,268435455
2771,20.7131,62.1181,0.047974046,268435455
2772,18.5859,67.3377,0.047974046,268435455
2773,15.2672,64.46,0.047974046,268435455
2774,17.9228,62.3156,0.047974046,268435455
2775,20.652,59.7513,0.047974046,268435455
2776,12.9381,61.9455,0.047974046,268435455
2777,17.6011,64.7337,0.047974046,268435455
2778,18.9474,64.9271,0.047974046,268435455
2779,20.2476,62.0691,3.276049764,32483873
2780,21.078601,52.4237,2.866555754,34726647
2781,20.6768,61.755,2.755722954,35418101
2782,18.301801,57.0341,2.629005541,36261628
2783,20.785999,56.920499,2.610396605,36390649
2784,20.7633,62.127801,2.629540825,36257937
2785,20.7431,56.9422,2.610464179,36390178
2786,15.1641,56.6072,2.625890043,36283133
2787,20.712699,60.001399,2.857255503,34783118
2788,20.7016,62.201601,3.41855065,31799628
2789,18.0546,64.3909,2.824769058,34982559
2790,20.773201,57.4685,3.332572178,32207222
2791,8.761999,50.121699,0.047974046,268435455
2792,20.8002,61.177701,0.047974046,268435455
2793,20.0347,61.7196,3.041311981,33714177
2794,20.708,54.7783,0.047974046,268435455
2795,19.0655,60.0044,2.974400755,34091280
2796,17.874199,58.861399,3.067246414,33571343
2797,18.1432,64.965701,3.036196574,33742566
2798,20.545699,62.204099,3.113102932,33323170
2799,20.6491,69.951601,2.743646917,35495961
2800,21.0527,62.5008,2.754497771,35425977
2801,12.8563,53.9606,2.762753032,35373010
2802,20.6801,59.5212,2.976812013,34077470
2803,18.693801,67.6878,3.165837903,33044464
2804,20.5566,61.921,2.799635986,35139232
2805,18.4595,59.728199,2.871380889,34697457
2806,20.834901,62.228201,2.958649517,34181907
2807,20.5286,61.8972,3.011017722,33883354
2808,12.879301,61.6524,3.252475822,32601382
2809,20.8887,60.3883,3.096631843,33411676
2810,20.4792,62.1565,3.060905298,33606099
2811,18.1044,51.4465,0.047974046,268435455
2812,20.672699,52.117999,0.047974046,268435455
2813,20.872299,67.3207,0.047974046,268435455
2814,20.5489,61.922701,0.047974046,268435455
2815,20.5687,62.3344,35.64121051,9848426
2816,10.1922,51.6488,35.49804954,9868265
2817,20.768601,51.9477,35.39743462,9882280
2818,20.6873,62.1142,35.50627415,9867122
2819,18.1825,62.0857,0.047974046,268435455
2820,20.8026,64.8932,0.047974046,268435455
2821,20.698401,62.1324,0.047974046,268435455
2822,20.7548,62.1899,0.047974046,268435455
2823,15.0948,56.7116,0.047974046,268435455
2824,20.7362,51.9477,3.138254869,33189365
2825,12.5479,54.0592,3.078930557,33507583
2826,20.847201,57.3719,3.0146155,33863129
2827,20.3526,62.1386,3.22102638,32760152
2828,21.1165,59.8948,3.130137131,33232374
2829,20.5462,61.6957,3.100268328,33392075
