x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA1_uH,DATA2_uH,DATA3_uH,DATA0,DATA1,DATA2,DATA3,DATA0_MHz,DATA1_MHz,DATA2_MHz,DATA3_MHz,
13784,4.877125999890268,51.90397899970412,373.3306193790641,0.04797404564263231,Infinity,Infinity,3042960,268435455,0,0,0.45343637466430664,39.99999985098839,0,0,
13785,2.9398959998507053,51.807157998904586,15.394826756678265,0.04797404564263231,Infinity,Infinity,14984962,268435455,0,0,2.2329333424568176,39.99999985098839,0,0,
13786,3.0748699998948723,51.942542999982834,6.548539261205622,0.04797404564263231,Infinity,Infinity,22975810,268435455,0,0,3.423662483692169,39.99999985098839,0,0,
13787,3.0420499998144805,51.884286001324654,5.84569724310938,0.04797404564263231,Infinity,Infinity,24317834,268435455,0,0,3.6236396431922913,39.99999985098839,0,0,
13788,2.2244099997915328,51.07362100109458,5.461156296381077,0.04797404564263231,Infinity,Infinity,25159427,268435455,0,0,3.7490467727184296,39.99999985098839,0,0,
13789,4.822562999790534,54.517310998402536,4.977747873023923,0.04797404564263231,Infinity,Infinity,26352790,268435455,0,0,3.9268717169761658,39.99999985098839,0,0,
13790,5.1228699998464435,52.47669600043446,5.322827822943948,0.04797404564263231,Infinity,Infinity,25484249,268435455,0,0,3.7974490225315094,39.99999985098839,0,0,
13791,4.800818000221625,51.24674800038338,5.775044391383013,0.04797404564263231,Infinity,Infinity,24466136,268435455,0,0,3.645738363265991,39.99999985098839,0,0,
13792,6.958356000017375,51.95608099922538,5.856448707202004,0.04797404564263231,Infinity,Infinity,24295502,268435455,0,0,3.620311915874481,39.99999985098839,0,0,
13793,5.892101000063121,51.821517997421324,5.488739094002328,0.04797404564263231,Infinity,Infinity,25096130,268435455,0,0,3.73961478471756,39.99999985098839,0,0,
13794,3.9113829999696463,51.87649099994451,5.534161854397483,0.04797404564263231,Infinity,Infinity,24992927,268435455,0,0,3.724236339330673,39.99999985098839,0,0,
13795,3.0088190000969917,51.83382500242442,5.891682672146026,0.04797404564263231,Infinity,Infinity,24222746,268435455,0,0,3.6094704270362854,39.99999985098839,0,0,
13796,6.753228000132367,51.018236002884805,5.706656051592603,0.04797404564263231,Infinity,Infinity,24612300,268435455,0,0,3.6675184965133667,39.99999985098839,0,0,
13797,4.129638999933377,52.88818300142884,6.744760240612742,0.04797404564263231,Infinity,Infinity,22639133,268435455,0,0,3.3734937012195587,39.99999985098839,0,0,
13798,3.0244089998304844,51.690644999966025,6.262262675717821,0.04797404564263231,Infinity,Infinity,23495106,268435455,0,0,3.5010436177253723,39.99999985098839,0,0,
13799,5.057229000143707,54.08408100064844,6.220478262125126,0.04797404564263231,Infinity,Infinity,23573885,268435455,0,0,3.5127826035022736,39.99999985098839,0,0,
13800,4.895587000064552,51.64592700265348,6.029117264995294,0.04797404564263231,Infinity,Infinity,23945074,268435455,0,0,3.5680940747261047,39.99999985098839,0,0,
13801,1.9753839999902993,50.806544000282884,4.851800941072788,0.04797404564263231,Infinity,Infinity,26692642,268435455,0,0,3.977513611316681,39.99999985098839,0,0,
13802,4.961229000007734,52.87177300080657,5.2454472534568195,0.04797404564263231,Infinity,Infinity,25671532,268435455,0,0,3.825356364250183,39.99999985098839,0,0,
13803,4.533331000013277,52.67977300006896,5.574657608045186,0.04797404564263231,Infinity,Infinity,24901984,268435455,0,0,3.7106847763061523,39.99999985098839,0,0,
13804,4.958356999792159,51.355055999942124,6.761806973716354,0.04797404564263231,Infinity,Infinity,22610578,268435455,0,0,3.3692386746406555,39.99999985098839,0,0,
13805,3.844921999843791,51.691056000068784,6.686180512855583,0.04797404564263231,Infinity,Infinity,22738091,268435455,0,0,3.3882395923137665,39.99999985098839,0,0,
13806,4.5821520001627505,52.35895200166851,6.317182016800346,0.04797404564263231,Infinity,Infinity,23392754,268435455,0,0,3.4857919812202454,39.99999985098839,0,0,
13807,3.0170250001829118,51.266030999831855,5.637321621380786,0.04797404564263231,Infinity,Infinity,24763193,268435455,0,0,3.6900033056735992,39.99999985098839,0,0,
13808,2.0118960000108927,50.8553630001843,6.323249516723554,0.04797404564263231,Infinity,Infinity,23381528,268435455,0,0,3.484119176864624,39.99999985098839,0,0,
13809,5.16799799981527,55.011670000851154,5.861073833886164,0.04797404564263231,Infinity,Infinity,24285914,268435455,0,0,3.618883192539215,39.99999985098839,0,0,
13810,5.0104600000195205,51.70869699958712,7.708967069051379,0.04797404564263231,Infinity,Infinity,21176050,268435455,0,0,3.1554773449897766,39.99999985098839,0,0,
13811,4.561229000100866,51.52202999871224,6.3338358279197955,0.04797404564263231,Infinity,Infinity,23361980,268435455,0,0,3.4812062978744507,39.99999985098839,0,0,
13812,4.957126000197604,52.14644000120461,6.542647909097527,0.04797404564263231,Infinity,Infinity,22986152,268435455,0,0,3.425203561782837,39.99999985098839,0,0,
13813,7.753842999925837,57.69515599962324,6.240750266571282,0.04797404564263231,Infinity,Infinity,23535566,268435455,0,0,3.507072627544403,39.99999985098839,0,0,
13814,3.037537000142038,51.32961999811232,6.741559284147872,0.04797404564263231,Infinity,Infinity,22644507,268435455,0,0,3.374294489622116,39.99999985098839,0,0,
13815,4.986254000104964,51.58890199940652,5.684473314309234,0.04797404564263231,Infinity,Infinity,24660276,268435455,0,0,3.674667477607727,39.99999985098839,0,0,
13816,3.9585629999637604,50.87341499887407,6.1405548148758315,0.04797404564263231,Infinity,Infinity,23726804,268435455,0,0,3.5355693101882935,39.99999985098839,0,0,
13817,4.051691000116989,52.90541400201619,5.992802382388428,0.04797404564263231,Infinity,Infinity,24017515,268435455,0,0,3.57888862490654,39.99999985098839,0,0,
13818,2.3253320001531392,51.993003997951746,5.613108816155416,0.04797404564263231,Infinity,Infinity,24816545,268435455,0,0,3.697953373193741,39.99999985098839,0,0,
13819,3.885537000373006,52.00613299943507,6.019074365133374,0.04797404564263231,Infinity,Infinity,23965042,268435455,0,0,3.5710695385932922,39.99999985098839,0,0,
13820,3.594664999982342,52.22028600051999,5.785707477780839,0.04797404564263231,Infinity,Infinity,24443580,268435455,0,0,3.642377257347107,39.99999985098839,0,0,
13821,1.962666000239551,50.22233899962157,6.402894317810321,0.04797404564263231,Infinity,Infinity,23235653,268435455,0,0,3.4623821079730988,39.99999985098839,0,0,
13822,9.122457999968901,51.34397900104523,7.083081532228804,0.04797404564263231,Infinity,Infinity,22091842,268435455,0,0,3.291940987110138,39.99999985098839,0,0,
13823,4.806561999954283,50.302747999317944,6.764375391625884,0.04797404564263231,Infinity,Infinity,22606285,268435455,0,0,3.3685989677906036,39.99999985098839,0,0,
13824,4.9940490000881255,51.86295299883932,6.764375391625884,0.04797404564263231,Infinity,Infinity,22606285,268435455,0,0,3.3685989677906036,39.99999985098839,0,0,
13825,4.939896000083536,51.85228700004518,7.333219394619899,0.04797404564263231,Infinity,Infinity,21711794,268435455,0,0,3.235309422016144,39.99999985098839,0,0,
13826,4.981741999974474,51.88264499977231,7.124849094885549,0.04797404564263231,Infinity,Infinity,22026993,268435455,0,0,3.2822777330875397,39.99999985098839,0,0,
13827,7.02892000018619,50.92428700067103,6.985541479305821,0.04797404564263231,Infinity,Infinity,22245543,268435455,0,0,3.3148442208766937,39.99999985098839,0,0,
13828,5.19179300009273,50.048800001852214,5.929810515145036,0.04797404564263231,Infinity,Infinity,24144746,268435455,0,0,3.5978475213050842,39.99999985098839,0,0,
13829,6.011485000140965,54.71013100165874,5.446909365069141,0.04797404564263231,Infinity,Infinity,25192309,268435455,0,0,3.7539465725421906,39.99999985098839,0,0,
13830,2.9669729999732226,50.938236000947654,5.571428206650075,0.04797404564263231,Infinity,Infinity,24909200,268435455,0,0,3.7117600440979004,39.99999985098839,0,0,
13831,5.34481899975799,51.100696998648345,6.733727931495099,0.04797404564263231,Infinity,Infinity,22657671,268435455,0,0,3.376256078481674,39.99999985098839,0,0,
13832,4.374562000157312,50.48654300067574,5.862034470628944,0.04797404564263231,Infinity,Infinity,24283924,268435455,0,0,3.6185866594314575,39.99999985098839,0,0,
13833,2.893536999821663,51.82644000090659,6.318799919017041,0.04797404564263231,Infinity,Infinity,23389759,268435455,0,0,3.4853456914424896,39.99999985098839,0,0,
13834,4.699895000085235,51.849824998527765,5.938745494474571,0.04797404564263231,Infinity,Infinity,24126576,268435455,0,0,3.595139980316162,39.99999985098839,0,0,
13835,3.5667679999023676,51.922029997222126,6.074091172722817,0.04797404564263231,Infinity,Infinity,23856262,268435455,0,0,3.5548600554466248,39.99999985098839,0,0,
13836,3.006357999984175,51.815773997455835,5.98515200749052,0.04797404564263231,Infinity,Infinity,24032860,268435455,0,0,3.581175208091736,39.99999985098839,0,0,
13837,4.984203000087291,53.88674700260162,6.501790308744998,0.04797404564263231,Infinity,Infinity,23058262,268435455,0,0,3.4359487891197205,39.99999985098839,0,0,
13838,5.055587000213563,51.88879899960011,6.685052084238557,0.04797404564263231,Infinity,Infinity,22740010,268435455,0,0,3.3885255455970764,39.99999985098839,0,0,
13839,6.761022999882698,51.99874799977988,5.947957266806655,0.04797404564263231,Infinity,Infinity,24107886,268435455,0,0,3.592354953289032,39.99999985098839,0,0,
13840,3.9470750000327826,50.67320999875665,6.703674396670606,0.04797404564263231,Infinity,Infinity,22708403,268435455,0,0,3.383815735578537,39.99999985098839,0,0,
13841,4.973537000128999,52.84182500094175,6.6250264030100166,0.04797404564263231,Infinity,Infinity,22842795,268435455,0,0,3.4038417041301727,39.99999985098839,0,0,
13842,4.902562000090256,52.01351699978113,6.226107293936526,0.04797404564263231,Infinity,Infinity,23563226,268435455,0,0,3.5111942887306213,39.99999985098839,0,0,
13843,5.019074999727309,51.78295300062746,7.406835115938638,0.04797404564263231,Infinity,Infinity,21603629,268435455,0,0,3.2191915810108185,39.99999985098839,0,0,
13844,3.026460000080988,51.81659400369972,7.864229480830705,0.04797404564263231,Infinity,Infinity,20965970,268435455,0,0,3.1241729855537415,39.99999985098839,0,0,
13845,2.8459469999652356,51.821516999043524,7.63408181959756,0.04797404564263231,Infinity,Infinity,21279658,268435455,0,0,3.1709161400794983,39.99999985098839,0,0,
13846,2.9312800001353025,51.865004000253975,7.473732233629172,0.04797404564263231,Infinity,Infinity,21506725,268435455,0,0,3.2047517597675323,39.99999985098839,0,0,
13847,2.9796909999568015,51.93515899963677,6.886585062607708,0.04797404564263231,Infinity,Infinity,22404801,268435455,0,0,3.3385755121707916,39.99999985098839,0,0,
13848,4.919793000211939,53.8346440019086,6.595922153881561,0.04797404564263231,Infinity,Infinity,22893136,268435455,0,0,3.4113430976867676,39.99999985098839,0,0,
13849,4.242869999958202,52.02172200009227,7.479888293653222,0.04797404564263231,Infinity,Infinity,21497873,268435455,0,0,3.203432708978653,39.99999985098839,0,0,
13850,6.617434000130743,53.39033800084144,7.58634412802359,0.04797404564263231,Infinity,Infinity,21346505,268435455,0,0,3.1808771193027496,39.99999985098839,0,0,
13851,10.560405999887735,55.98028400167823,6.125116916039531,0.04797404564263231,Infinity,Infinity,23756686,268435455,0,0,3.540022075176239,39.99999985098839,0,0,
13852,5.159383000107482,51.1893129972741,5.847796388974043,0.04797404564263231,Infinity,Infinity,24313469,268435455,0,0,3.62298920750618,39.99999985098839,0,0,
13853,2.546870000194758,51.65905500110239,5.485208217388552,0.04797404564263231,Infinity,Infinity,25104206,268435455,0,0,3.740818202495575,39.99999985098839,0,0,
13854,4.852100999793038,52.11813300102949,6.893442708035389,0.04797404564263231,Infinity,Infinity,22393654,268435455,0,0,3.3369144797325134,39.99999985098839,0,0,
13855,2.7872810000553727,51.6126970006153,7.247598281353734,0.04797404564263231,Infinity,Infinity,21839666,268435455,0,0,3.2543638348579407,39.99999985098839,0,0,
13856,2.9103569998405874,51.88961899932474,7.463001673596661,0.04797404564263231,Infinity,Infinity,21522181,268435455,0,0,3.2070548832416534,39.99999985098839,0,0,
13857,4.927588000195101,51.817415000870824,6.233287338071264,0.04797404564263231,Infinity,Infinity,23549651,268435455,0,0,3.5091714560985565,39.99999985098839,0,0,
13858,4.818870000075549,51.88387600146234,6.062576192200648,0.04797404564263231,Infinity,Infinity,23878907,268435455,0,0,3.5582344233989716,39.99999985098839,0,0,
13859,5.059691000031307,51.921209999360144,6.092443333359407,0.04797404564263231,Infinity,Infinity,23820304,268435455,0,0,3.549501895904541,39.99999985098839,0,0,
13860,5.0925109998788685,51.884695998393,6.754647306037643,0.04797404564263231,Infinity,Infinity,22622558,268435455,0,0,3.3710238337516785,39.99999985098839,0,0,
13861,3.752203000243753,50.862338000908494,6.687115696218916,0.04797404564263231,Infinity,Infinity,22736501,268435455,0,0,3.3880026638507843,39.99999985098839,0,0,
13862,5.230767000000924,50.13413400016725,6.901986773383124,0.04797404564263231,Infinity,Infinity,22379789,268435455,0,0,3.3348484337329865,39.99999985098839,0,0,
13863,5.485125999897718,52.0159780010581,7.8429680463963045,0.04797404564263231,Infinity,Infinity,20994369,268435455,0,0,3.1284047663211823,39.99999985098839,0,0,
13864,9.860918999882415,51.276696998625994,7.8429680463963045,0.04797404564263231,Infinity,Infinity,20994369,268435455,0,0,3.1284047663211823,39.99999985098839,0,0,
13865,5.340715999947861,52.28018399886787,7.610309295697365,0.04797404564263231,Infinity,Infinity,21312868,268435455,0,0,3.175864815711975,39.99999985098839,0,0,
13866,4.231382999802008,51.52326099947095,6.800460288836657,0.04797404564263231,Infinity,Infinity,22546228,268435455,0,0,3.3596497774124146,39.99999985098839,0,0,
13867,4.969844000181183,51.83095299825072,6.427631994936569,0.04797404564263231,Infinity,Infinity,23190897,268435455,0,0,3.4557129442691803,39.99999985098839,0,0,
13868,5.931483999826014,51.90192700084299,6.925110769352954,0.04797404564263231,Infinity,Infinity,22342393,268435455,0,0,3.329275995492935,39.99999985098839,0,0,
13869,4.986253999872133,51.84613299742341,6.080498201685871,0.04797404564263231,Infinity,Infinity,23843690,268435455,0,0,3.5529866814613342,39.99999985098839,0,0,
13870,4.154664999805391,53.07361900061369,8.099910199476822,0.04797404564263231,Infinity,Infinity,20658698,268435455,0,0,3.078385889530182,39.99999985098839,0,0,
13871,4.115280000027269,50.76469700131565,6.644060605675091,0.04797404564263231,Infinity,Infinity,22810051,268435455,0,0,3.3989624679088593,39.99999985098839,0,0,
13872,2.274870000081137,51.069107002578676,7.767882777780806,0.04797404564263231,Infinity,Infinity,21095592,268435455,0,0,3.1434881687164307,39.99999985098839,0,0,
13873,5.30666400003247,50.74951799958944,8.815347377624432,0.04797404564263231,Infinity,Infinity,19802651,268435455,0,0,2.950824946165085,39.99999985098839,0,0,
13874,4.691690000006929,51.059260999783874,6.599550478175484,0.04797404564263231,Infinity,Infinity,22886842,268435455,0,0,3.410405218601227,39.99999985098839,0,0,
13875,4.32245899992995,51.446952999569476,9.268661467971912,0.04797404564263231,Infinity,Infinity,19312324,268435455,0,0,2.8777605295181274,39.99999985098839,0,0,
13876,5.7448179996572435,52.86028600111604,9.18267831944415,0.04797404564263231,Infinity,Infinity,19402530,268435455,0,0,2.8912022709846497,39.99999985098839,0,0,
13877,4.965742000145838,50.898031000979245,9.717988444672361,0.04797404564263231,Infinity,Infinity,18860572,268435455,0,0,2.8104442358016968,39.99999985098839,0,0,
13878,3.1372299999929965,51.980697001330554,8.020483770927237,0.04797404564263231,Infinity,Infinity,20760737,268435455,0,0,3.093590885400772,39.99999985098839,0,0,
13879,3.081844999920577,51.81044000014663,11.817726626339036,0.04797404564263231,Infinity,Infinity,17103149,268435455,0,0,2.5485678017139435,39.99999985098839,0,0,
13880,4.211279999930412,53.45597800053656,8.994062573573837,0.04797404564263231,Infinity,Infinity,19604921,268435455,0,0,2.92136088013649,39.99999985098839,0,0,
13881,6.4258439999539405,52.03115799929947,9.525658286516304,0.04797404564263231,Infinity,Infinity,19050025,268435455,0,0,2.838674932718277,39.99999985098839,0,0,
13882,2.8779480003286153,51.98069700039923,16.558907350845896,0.04797404564263231,Infinity,Infinity,14448648,268435455,0,0,2.1530163288116455,39.99999985098839,0,0,
13883,3.993843999924138,51.226234999485314,30.56126563769755,0.04797404564263231,Infinity,Infinity,10635487,268435455,0,0,1.5848110616207123,39.99999985098839,0,0,
13884,4.86276699998416,52.51813199929893,45.31739050975875,0.04797404564263231,Infinity,Infinity,8733948,268435455,0,0,1.3014596700668335,39.99999985098839,0,0,
13885,7.228303999872878,52.2231580009684,114.72824814737778,0.04797404564263231,Infinity,Infinity,5489185,268435455,0,0,0.8179523050785065,39.99999985098839,0,0,
13886,4.68061300017871,51.492491997778416,81.39749656910519,0.04797404564263231,Infinity,Infinity,6516847,268435455,0,0,0.9710858762264252,39.99999985098839,0,0,
13887,4.999791999813169,51.90972200129181,122.98232322485424,0.04797404564263231,Infinity,Infinity,5301780,268435455,0,0,0.7900267839431763,39.99999985098839,0,0,
13888,3.1798960000742227,52.039774001576006,125.9854197575311,0.04797404564263231,Infinity,Infinity,5238210,268435455,0,0,0.7805541157722473,39.99999985098839,0,0,
13889,2.976408999878913,51.62623499985784,126.42840574227647,0.04797404564263231,Infinity,Infinity,5229025,268435455,0,0,0.7791854441165924,39.99999985098839,0,0,
13890,2.258871000027284,51.15977400075644,114.26000400620974,0.04797404564263231,Infinity,Infinity,5500421,268435455,0,0,0.8196265995502472,39.99999985098839,0,0,
13891,4.88492100010626,54.565311001613736,198.79528187695382,0.04797404564263231,Infinity,Infinity,4170038,268435455,0,0,0.6213840842247009,39.99999985098839,0,0,
13892,4.992819000035524,50.97844099998474,150.67499424957293,0.04797404564263231,Infinity,Infinity,4789856,268435455,0,0,0.7137441635131836,39.99999985098839,0,0,
13893,2.069332000100985,50.012697000056505,27.757938359151826,0.04797404564263231,Infinity,Infinity,11159621,268435455,0,0,1.6629131138324738,39.99999985098839,0,0,
13894,9.350150000071153,50.979671001434326,10.223260505993139,0.04797404564263231,Infinity,Infinity,18388586,268435455,0,0,2.740112841129303,39.99999985098839,0,0,
13895,3.79035700019449,51.54705599974841,7.607357138037239,0.04797404564263231,Infinity,Infinity,21317003,268435455,0,0,3.1764809787273407,39.99999985098839,0,0,
13896,5.836305999895558,55.79074699804187,7.249575212965995,0.04797404564263231,Infinity,Infinity,21836688,268435455,0,0,3.253920078277588,39.99999985098839,0,0,
13897,3.9228700001258403,50.85331200156361,6.462929145661269,0.04797404564263231,Infinity,Infinity,23127482,268435455,0,0,3.446263372898102,39.99999985098839,0,0,
13898,4.111998000182211,53.031772998161614,7.327009365394107,0.04797404564263231,Infinity,Infinity,21720993,268435455,0,0,3.236680179834366,39.99999985098839,0,0,
13899,2.952203999971971,51.95526099950075,9.533160223014573,0.04797404564263231,Infinity,Infinity,19042528,268435455,0,0,2.837557792663574,39.99999985098839,0,0,
13900,2.9546650000847876,51.77023499831557,5.620996016627787,0.04797404564263231,Infinity,Infinity,24799128,268435455,0,0,3.6953580379486084,39.99999985098839,0,0,
13901,4.955894999904558,54.12674699909985,5.177200627641131,0.04797404564263231,Infinity,Infinity,25840181,268435455,0,0,3.8504870235919952,39.99999985098839,0,0,
13902,4.834049999946728,51.62377400044352,6.146980742488471,0.04797404564263231,Infinity,Infinity,23714399,268435455,0,0,3.5337208211421967,39.99999985098839,0,0,
13903,4.288408000022173,51.66972200013697,8.451669255207188,0.04797404564263231,Infinity,Infinity,20224221,268435455,0,0,3.0136437714099884,39.99999985098839,0,0,
13904,5.061741000041366,51.97331200167537,7.259880551430558,0.04797404564263231,Infinity,Infinity,21821184,268435455,0,0,3.2516098022460938,39.99999985098839,0,0,
13905,5.022766999900341,51.795671000145376,6.44054665629993,0.04797404564263231,Infinity,Infinity,23167634,268435455,0,0,3.4522464871406555,39.99999985098839,0,0,
13906,3.6947670001536608,50.87054300121963,6.44054665629993,0.04797404564263231,Infinity,Infinity,23167634,268435455,0,0,3.4522464871406555,39.99999985098839,0,0,
13907,2.920204000081867,50.107466999441385,7.556459082980357,0.04797404564263231,Infinity,Infinity,21388675,268435455,0,0,3.187160938978195,39.99999985098839,0,0,
13908,6.7593820004258305,54.56859300099313,6.805278560077202,0.04797404564263231,Infinity,Infinity,22538245,268435455,0,0,3.3584602177143097,39.99999985098839,0,0,
13909,6.296203000005335,51.85926099866629,8.251244431845,0.04797404564263231,Infinity,Infinity,20468373,268435455,0,0,3.0500252544879913,39.99999985098839,0,0,
13910,2.9571269997395575,51.969209000468254,7.13565133820183,0.04797404564263231,Infinity,Infinity,22010314,268435455,0,0,3.279792368412018,39.99999985098839,0,0,
13911,2.9952809996902943,51.88100500032306,7.214975333036478,0.04797404564263231,Infinity,Infinity,21888985,268435455,0,0,3.2617129385471344,39.99999985098839,0,0,
13912,22.024196000071242,52.862747001461685,5.8324504232734675,0.04797404564263231,Infinity,Infinity,24345434,268435455,0,0,3.627752363681793,39.99999985098839,0,0,
13913,7.679175999946892,57.14787400048226,6.064066791601936,0.04797404564263231,Infinity,Infinity,23875972,268435455,0,0,3.557797074317932,39.99999985098839,0,0,
13914,3.8018440001178533,51.49454299919307,8.38776782827144,0.04797404564263231,Infinity,Infinity,20301113,268435455,0,0,3.0251015722751617,39.99999985098839,0,0,
13915,5.026459000073373,52.90377300046384,9.464688385888783,0.04797404564263231,Infinity,Infinity,19111285,268435455,0,0,2.847803384065628,39.99999985098839,0,0,
13916,4.9308689997997135,51.938030001707375,14.323634785831102,0.04797404564263231,Infinity,Infinity,15535185,268435455,0,0,2.314922958612442,39.99999985098839,0,0,
13917,5.890868999995291,51.67054299917072,33.829137707702024,0.04797404564263231,Infinity,Infinity,10108753,268435455,0,0,1.5063215792179108,39.99999985098839,0,0,
13918,3.7222549999132752,51.95977399870753,30.11043204675135,0.04797404564263231,Infinity,Infinity,10714812,268435455,0,0,1.596631407737732,39.99999985098839,0,0,
13919,5.117125999880955,51.89003000035882,63.048659066107064,0.04797404564263231,Infinity,Infinity,7404660,268435455,0,0,1.1033803224563599,39.99999985098839,0,0,
13920,6.137843999778852,51.8727990007028,98.35360797921048,0.04797404564263231,Infinity,Infinity,5928542,268435455,0,0,0.8834215998649597,39.99999985098839,0,0,
13921,2.907076000003144,51.68531200103462,113.97594525039084,0.04797404564263231,Infinity,Infinity,5507271,268435455,0,0,0.8206473290920258,39.99999985098839,0,0,
13922,5.030971999745816,51.920798999257386,130.27877247564592,0.04797404564263231,Infinity,Infinity,5151174,268435455,0,0,0.7675847411155701,39.99999985098839,0,0,
13923,2.9448200000915676,51.874440997838974,171.47345481578137,0.04797404564263231,Infinity,Infinity,4489982,268435455,0,0,0.6690594553947449,39.99999985098839,0,0,
