x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA1_uH,DATA2_uH,DATA3_uH,DATA0,DATA1,DATA2,DATA3,DATA0_MHz,DATA1_MHz,DATA2_MHz,DATA3_MHz,
23397,2220321.146124,2220347.093600005,3.2428022941871557,0.04797404564263231,Infinity,Infinity,32649972,268435455,0,0,4.8652249574661255,39.99999985098839,0,0,
23398,5.882254000287503,51.35013300180435,3.2548952741274744,0.04797404564263231,Infinity,Infinity,32589263,268435455,0,0,4.8561786115169525,39.99999985098839,0,0,
23399,4.067280000541359,50.763465993106365,3.2780136213730207,0.04797404564263231,Infinity,Infinity,32474141,268435455,0,0,4.839024096727371,39.99999985098839,0,0,
23400,5.004306000191718,52.758952997624874,3.2541151806585744,0.04797404564263231,Infinity,Infinity,32593169,268435455,0,0,4.856760650873184,39.99999985098839,0,0,
23401,4.841434000059962,51.83915800228715,3.282792602448559,0.04797404564263231,Infinity,Infinity,32450495,268435455,0,0,4.835500568151474,39.99999985098839,0,0,
23402,3.7723059998825192,51.864594001322985,3.2798804372202834,0.04797404564263231,Infinity,Infinity,32464898,268435455,0,0,4.837646782398224,39.99999985098839,0,0,
23403,3.977023999672383,51.87813299149275,3.2747785971982335,0.04797404564263231,Infinity,Infinity,32490177,268435455,0,0,4.841413646936417,39.99999985098839,0,0,
23404,2.1764099998399615,51.06664599478245,3.30479080199157,0.04797404564263231,Infinity,Infinity,32342312,268435455,0,0,4.819380044937134,39.99999985098839,0,0,
23405,3.1138450000435114,52.788081001490355,3.3388421520209226,0.04797404564263231,Infinity,Infinity,32176967,268435455,0,0,4.794741719961166,39.99999985098839,0,0,
23406,2.9288190002553165,51.750131998211145,3.2835955800708856,0.04797404564263231,Infinity,Infinity,32446527,268435455,0,0,4.834909290075302,39.99999985098839,0,0,
23407,4.886152000166476,53.87115800380707,3.3209798206608587,0.04797404564263231,Infinity,Infinity,32263385,268435455,0,0,4.807619005441666,39.99999985098839,0,0,
23408,2.977229999843985,52.056594002991915,3.287799826854972,0.04797404564263231,Infinity,Infinity,32425775,268435455,0,0,4.831817001104355,39.99999985098839,0,0,
23409,4.421742000151426,51.66849100589752,3.295412346410515,0.04797404564263231,Infinity,Infinity,32388301,268435455,0,0,4.826232939958572,39.99999985098839,0,0,
23410,4.942356999963522,51.87279899790883,3.282760432819864,0.04797404564263231,Infinity,Infinity,32450654,268435455,0,0,4.835524260997772,39.99999985098839,0,0,
23411,2.599382999818772,51.80510699748993,3.284784398131012,0.04797404564263231,Infinity,Infinity,32440655,268435455,0,0,4.834034293889999,39.99999985098839,0,0,
23412,5.874048999976367,51.830543000251055,3.2829283675368752,0.04797404564263231,Infinity,Infinity,32449824,268435455,0,0,4.835400581359863,39.99999985098839,0,0,
23413,2.9078959999606013,51.951979000121355,3.278995808472809,0.04797404564263231,Infinity,Infinity,32469277,268435455,0,0,4.8382993042469025,39.99999985098839,0,0,
23414,3.054357999935746,51.97331199422479,3.2902577935538835,0.04797404564263231,Infinity,Infinity,32413661,268435455,0,0,4.830011874437332,39.99999985098839,0,0,
23415,3.951177999842912,51.68326099216938,3.2762367506378793,0.04797404564263231,Infinity,Infinity,32482946,268435455,0,0,4.8403361439704895,39.99999985098839,0,0,
23416,4.725332000292838,53.86541399359703,3.2781202190135645,0.04797404564263231,Infinity,Infinity,32473613,268435455,0,0,4.838945418596268,39.99999985098839,0,0,
23417,5.009639000054449,51.898645002394915,3.284752401727528,0.04797404564263231,Infinity,Infinity,32440813,268435455,0,0,4.834057837724686,39.99999985098839,0,0,
23418,3.7669730000197887,52.6777220107615,3.287618135188543,0.04797404564263231,Infinity,Infinity,32426671,268435455,0,0,4.831950515508652,39.99999985098839,0,0,
23419,6.5505620003677905,52.703158006072044,3.3401676252571453,0.04797404564263231,Infinity,Infinity,32170582,268435455,0,0,4.793790280818939,39.99999985098839,0,0,
23420,4.926357000600547,50.161210004240274,3.366768690858039,0.04797404564263231,Infinity,Infinity,32043239,268435455,0,0,4.774814695119858,39.99999985098839,0,0,
23421,11.556917999871075,58.43730899691582,3.365735254600981,0.04797404564263231,Infinity,Infinity,32048158,268435455,0,0,4.775547683238983,39.99999985098839,0,0,
23422,3.0006139995530248,50.347876992076635,3.3611442300504817,0.04797404564263231,Infinity,Infinity,32070038,268435455,0,0,4.778808057308197,39.99999985098839,0,0,
23423,4.928408999927342,51.786646001040936,3.4075864331013563,0.04797404564263231,Infinity,Infinity,31850746,268435455,0,0,4.746131002902985,39.99999985098839,0,0,
23424,4.925125999841839,51.86172200366855,3.4126237804413093,0.04797404564263231,Infinity,Infinity,31827230,268435455,0,0,4.742626845836639,39.99999985098839,0,0,
23425,3.480614000465721,52.45823499932885,3.3249751792013584,0.04797404564263231,Infinity,Infinity,32243995,268435455,0,0,4.804729670286179,39.99999985098839,0,0,
23426,2.820100999902934,51.32592700049281,3.3598280391273407,0.04797404564263231,Infinity,Infinity,32076319,268435455,0,0,4.779743999242783,39.99999985098839,0,0,
23427,3.9602029998786747,51.80510700121522,3.539699576088188,0.04797404564263231,Infinity,Infinity,31250707,268435455,0,0,4.656718224287033,39.99999985098839,0,0,
23428,7.674253999721259,56.549720991402864,3.889302104682161,0.04797404564263231,Infinity,Infinity,29813105,268435455,0,0,4.442498832941055,39.99999985098839,0,0,
23429,13.75220000045374,62.10335900634527,3.9719189216427986,0.04797404564263231,Infinity,Infinity,29501416,268435455,0,0,4.3960535526275635,39.99999985098839,0,0,
23430,4.946869000326842,51.95320900157094,4.007241317947589,0.04797404564263231,Infinity,Infinity,29371106,268435455,0,0,4.376635849475861,39.99999985098839,0,0,
23431,3.05887100007385,51.886338002979755,3.9083826122425616,0.04797404564263231,Infinity,Infinity,29740243,268435455,0,0,4.431641548871994,39.99999985098839,0,0,
23432,2.8849220001138747,51.776799004524946,3.4989717486818055,0.04797404564263231,Infinity,Infinity,31432059,268435455,0,0,4.6837417781353,39.99999985098839,0,0,
23433,2.9509729999117553,51.85310700163245,3.5778739785243805,0.04797404564263231,Infinity,Infinity,31083544,268435455,0,0,4.6318089962005615,39.99999985098839,0,0,
23434,5.339075000025332,52.20018399506807,3.70577394538704,0.04797404564263231,Infinity,Infinity,30542430,268435455,0,0,4.551176726818085,39.99999985098839,0,0,
23435,3.1454340000636876,51.68285000696778,3.6636847484290014,0.04797404564263231,Infinity,Infinity,30717368,268435455,0,0,4.577244520187378,39.99999985098839,0,0,
23436,3.948716999962926,51.74644100293517,3.812108157747708,0.04797404564263231,Infinity,Infinity,30113445,268435455,0,0,4.487252980470657,39.99999985098839,0,0,
23437,2.009025000035763,50.84264599904418,3.9449888423925605,0.04797404564263231,Infinity,Infinity,29601939,268435455,0,0,4.411032646894455,39.99999985098839,0,0,
23438,4.200203999876976,50.14808200672269,3.9449888423925605,0.04797404564263231,Infinity,Infinity,29601939,268435455,0,0,4.411032646894455,39.99999985098839,0,0,
23439,7.131893999874592,50.78028600662947,4.393771424185361,0.04797404564263231,Infinity,Infinity,28049448,268435455,0,0,4.1796934604644775,39.99999985098839,0,0,
23440,5.908921000082046,53.65618400275707,4.121982170214998,0.04797404564263231,Infinity,Infinity,28959429,268435455,0,0,4.315291196107864,39.99999985098839,0,0,
23441,4.913229000288993,50.834029998630285,3.836306803920653,0.04797404564263231,Infinity,Infinity,30018320,268435455,0,0,4.47307825088501,39.99999985098839,0,0,
23442,4.976817999966443,51.85556799918413,3.820233872108667,0.04797404564263231,Infinity,Infinity,30081402,268435455,0,0,4.482478201389313,39.99999985098839,0,0,
23443,2.937845000065863,51.06172299385071,3.69494724895263,0.04797404564263231,Infinity,Infinity,30587144,268435455,0,0,4.557839632034302,39.99999985098839,0,0,
23444,2.9505630005151033,52.71915800496936,3.814179533156268,0.04797404564263231,Infinity,Infinity,30105267,268435455,0,0,4.4860343635082245,39.99999985098839,0,0,
23445,3.0978450002148747,51.9310560002923,3.9848668217811487,0.04797404564263231,Infinity,Infinity,29453448,268435455,0,0,4.388905763626099,39.99999985098839,0,0,
23446,1.985640000551939,50.773312002420425,3.786997125325096,0.04797404564263231,Infinity,Infinity,30213119,268435455,0,0,4.502105563879013,39.99999985098839,0,0,
23447,5.776818000711501,54.824182994663715,3.7323148376301973,0.04797404564263231,Infinity,Infinity,30433641,268435455,0,0,4.53496590256691,39.99999985098839,0,0,
23448,5.463382000103593,52.396285995841026,3.849473978787823,0.04797404564263231,Infinity,Infinity,29966937,268435455,0,0,4.465421587228775,39.99999985098839,0,0,
23449,2.949331999756396,51.390337996184826,3.952381459274294,0.04797404564263231,Infinity,Infinity,29574242,268435455,0,0,4.406905472278595,39.99999985098839,0,0,
23450,5.667279999703169,51.50890199840069,4.516666230732555,0.04797404564263231,Infinity,Infinity,27665215,268435455,0,0,4.122438281774521,39.99999985098839,0,0,
23451,4.830356999766082,52.12182500585914,4.893034397469456,0.04797404564263231,Infinity,Infinity,26579935,268435455,0,0,3.960718959569931,39.99999985098839,0,0,
23452,4.95097199967131,51.854746993631124,4.689203526000848,0.04797404564263231,Infinity,Infinity,27151480,268435455,0,0,4.045885801315308,39.99999985098839,0,0,
23453,2.923896999564022,52.18172299861908,4.719298857266671,0.04797404564263231,Infinity,Infinity,27064768,268435455,0,0,4.032964706420898,39.99999985098839,0,0,
23454,5.895381999667734,53.68982399627566,4.745425367768352,0.04797404564263231,Infinity,Infinity,26990161,268435455,0,0,4.0218473970890045,39.99999985098839,0,0,
23455,6.511586999986321,53.30992699787021,4.940271829499463,0.04797404564263231,Infinity,Infinity,26452555,268435455,0,0,3.941737860441208,39.99999985098839,0,0,
23456,4.957946999929845,50.55054299533367,4.78899715491706,0.04797404564263231,Infinity,Infinity,26867098,268435455,0,0,4.00350958108902,39.99999985098839,0,0,
23457,4.91240799985826,51.60859400033951,4.796187909987903,0.04797404564263231,Infinity,Infinity,26846950,268435455,0,0,4.000507295131683,39.99999985098839,0,0,
23458,4.978050000034273,51.86336399614811,5.009128617906508,0.04797404564263231,Infinity,Infinity,26270114,268435455,0,0,3.9145520329475403,39.99999985098839,0,0,
23459,7.575381000060588,52.177618995308876,4.917652517306559,0.04797404564263231,Infinity,Infinity,26513321,268435455,0,0,3.9507927000522614,39.99999985098839,0,0,
23460,3.997946999501437,50.55300499498844,4.543109665738772,0.04797404564263231,Infinity,Infinity,27584584,268435455,0,0,4.11042332649231,39.99999985098839,0,0,
23461,4.5214340002276,52.82172200828791,4.8325483908356155,0.04797404564263231,Infinity,Infinity,26745760,268435455,0,0,3.985428810119629,39.99999985098839,0,0,
23462,3.1573319993913174,52.07218400016427,5.1087529249200045,0.04797404564263231,Infinity,Infinity,26012710,268435455,0,0,3.8761958479881287,39.99999985098839,0,0,
23463,1.994256000034511,50.70397900044918,4.8978547902988945,0.04797404564263231,Infinity,Infinity,26566852,268435455,0,0,3.95876944065094,39.99999985098839,0,0,
23464,3.0851269997656345,52.92018299922347,5.002028467675044,0.04797404564263231,Infinity,Infinity,26288752,268435455,0,0,3.9173293113708496,39.99999985098839,0,0,
23465,4.926766999997199,52.87136299908161,5.034872835229784,0.04797404564263231,Infinity,Infinity,26202866,268435455,0,0,3.9045313000679016,39.99999985098839,0,0,
