x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA1_uH,DATA2_uH,DATA3_uH,DATA0,DATA1,DATA2,DATA3,DATA0_MHz,DATA1_MHz,DATA2_MHz,DATA3_MHz,
12596,1253441.7926389999,1253446.7034059996,4.037916314488182,0.04797404564263231,Infinity,Infinity,29259331,268435455,0,0,4.359980076551437,39.99999985098839,0,0,
12597,2.9353839999530464,51.32797900028527,4.2193660970704165,0.04797404564263231,Infinity,Infinity,28623283,268435455,0,0,4.265201538801193,39.99999985098839,0,0,
12598,2.95097399991937,51.87690200004727,4.148468994352391,0.04797404564263231,Infinity,Infinity,28866832,268435455,0,0,4.301493167877197,39.99999985098839,0,0,
12599,2.944819999858737,51.9093120014295,4.148468994352391,0.04797404564263231,Infinity,Infinity,28866832,268435455,0,0,4.301493167877197,39.99999985098839,0,0,
12600,4.940305999945849,53.814542001113296,3.8849787437201706,0.04797404564263231,Infinity,Infinity,29829689,268435455,0,0,4.444970041513443,39.99999985098839,0,0,
12601,4.8578440002165735,51.86664499901235,3.9626327755346398,0.04797404564263231,Infinity,Infinity,29535963,268435455,0,0,4.401201456785202,39.99999985098839,0,0,
12602,3.9401010000146925,50.900081999599934,4.02708356177605,0.04797404564263231,Infinity,Infinity,29298658,268435455,0,0,4.365840256214142,39.99999985098839,0,0,
12603,4.912817999720573,52.799157000146806,4.26179530782941,0.04797404564263231,Infinity,Infinity,28480444,268435455,0,0,4.243916869163513,39.99999985098839,0,0,
12604,4.6777409999631345,51.84982500132173,4.162592904679462,0.04797404564263231,Infinity,Infinity,28817817,268435455,0,0,4.294189363718033,39.99999985098839,0,0,
12605,4.906254000030458,51.87362000159919,4.111978222860367,0.04797404564263231,Infinity,Infinity,28994635,268435455,0,0,4.32053729891777,39.99999985098839,0,0,
12606,2.961638999870047,51.849003998562694,4.218088929617684,0.04797404564263231,Infinity,Infinity,28627616,268435455,0,0,4.265847206115723,39.99999985098839,0,0,
12607,4.98994700005278,51.873209999874234,4.183453458944671,0.04797404564263231,Infinity,Infinity,28745878,268435455,0,0,4.283469617366791,39.99999985098839,0,0,
12608,5.37681799987331,54.336797999218106,4.012683509296239,0.04797404564263231,Infinity,Infinity,29351182,268435455,0,0,4.373666942119598,39.99999985098839,0,0,
12609,5.728407999966294,54.41187500022352,4.443296213889359,0.04797404564263231,Infinity,Infinity,27892691,268435455,0,0,4.156334847211838,39.99999985098839,0,0,
12610,4.966561999870464,51.81536400038749,4.224219193245195,0.04797404564263231,Infinity,Infinity,28606836,268435455,0,0,4.262750744819641,39.99999985098839,0,0,
12611,7.828099000034854,54.72120799869299,4.356127001823182,0.04797404564263231,Infinity,Infinity,28170385,268435455,0,0,4.197714477777481,39.99999985098839,0,0,
12612,5.259895999915898,54.283055000938475,4.188391662190579,0.04797404564263231,Infinity,Infinity,28728927,268435455,0,0,4.280943721532822,39.99999985098839,0,0,
12613,5.063792999833822,50.6838760022074,4.295189573214478,0.04797404564263231,Infinity,Infinity,28369513,268435455,0,0,4.227386862039566,39.99999985098839,0,0,
12614,2.26543499995023,50.12059499975294,4.404173774514905,0.04797404564263231,Infinity,Infinity,28016303,268435455,0,0,4.174754470586777,39.99999985098839,0,0,
12615,3.089640000136569,51.714851001277566,4.286833818056993,0.04797404564263231,Infinity,Infinity,28397148,268435455,0,0,4.231504797935486,39.99999985098839,0,0,
12616,4.888203999958932,51.638543002307415,3.938820184183868,0.04797404564263231,Infinity,Infinity,29625110,268435455,0,0,4.414485394954681,39.99999985098839,0,0,
12617,5.867073999950662,51.85761900432408,4.1145804101894,0.04797404564263231,Infinity,Infinity,28985465,268435455,0,0,4.3191708624362946,39.99999985098839,0,0,
12618,5.712407999904826,51.860081997700036,4.2767725669790435,0.04797404564263231,Infinity,Infinity,28430531,268435455,0,0,4.236479252576828,39.99999985098839,0,0,
12619,4.96081900014542,51.856389000080526,4.332836294785084,0.04797404564263231,Infinity,Infinity,28245997,268435455,0,0,4.208981543779373,39.99999985098839,0,0,
12620,5.653740999754518,52.540695999749005,4.1147348596528355,0.04797404564263231,Infinity,Infinity,28984921,268435455,0,0,4.3190898001194,39.99999985098839,0,0,
12621,7.388304999796674,51.49413299933076,4.041990248288831,0.04797404564263231,Infinity,Infinity,29244582,268435455,0,0,4.357782304286957,39.99999985098839,0,0,
