x,evmSampleDeltaMs,logDeltaMs,DATA0_uH,DATA1_uH,DATA2_uH,DATA3_uH,DATA0,DATA1,DATA2,DATA3,DATA0_MHz,DATA1_MHz,DATA2_MHz,DATA3_MHz,
17739,4.942766999825835,51.934747997671366,5.1947936019763725,0.04797404564263231,Infinity,Infinity,25796388,268435455,0,0,3.8439613580703735,39.99999985098839,0,0,
17740,7.145021999720484,52.129208996891975,5.678616401732056,0.04797404564263231,Infinity,Infinity,24672990,268435455,0,0,3.676562011241913,39.99999985098839,0,0,
17741,5.0441000000573695,51.71526100113988,6.23822721487897,0.04797404564263231,Infinity,Infinity,23540325,268435455,0,0,3.5077817738056183,39.99999985098839,0,0,
17742,2.9616399998776615,51.65085099823773,5.952407675433545,0.04797404564263231,Infinity,Infinity,24098872,268435455,0,0,3.5910117626190186,39.99999985098839,0,0,
17743,2.4213320000562817,52.06685000099242,9.69753942026732,0.04797404564263231,Infinity,Infinity,18880447,268435455,0,0,2.813405841588974,39.99999985098839,0,0,
17744,2.260511999949813,50.953414995223284,9.69753942026732,0.04797404564263231,Infinity,Infinity,18880447,268435455,0,0,2.813405841588974,39.99999985098839,0,0,
17745,2.9645109998527914,52.56449099443853,14.915211056274094,0.04797404564263231,Infinity,Infinity,15223985,268435455,0,0,2.268550544977188,39.99999985098839,0,0,
17746,4.987074999837205,53.89700399711728,10.402571975230307,0.04797404564263231,Infinity,Infinity,18229413,268435455,0,0,2.71639421582222,39.99999985098839,0,0,
17747,4.988306000130251,51.83218399994075,40.12026210179827,0.04797404564263231,Infinity,Infinity,9282419,268435455,0,0,1.3831882178783417,39.99999985098839,0,0,
17748,4.234255000017583,52.10582500137389,93.10392808231798,0.04797404564263231,Infinity,Infinity,6093391,268435455,0,0,0.9079860150814056,39.99999985098839,0,0,
17749,4.887792999856174,51.62582499906421,124.51678175954058,0.04797404564263231,Infinity,Infinity,5269011,268435455,0,0,0.7851438224315643,39.99999985098839,0,0,
17750,4.064408000092953,50.943158000707626,119.57688013337072,0.04797404564263231,Infinity,Infinity,5376745,268435455,0,0,0.8011974394321442,39.99999985098839,0,0,
17751,3.21927999984473,50.029928002506495,107.45698065110876,0.04797404564263231,Infinity,Infinity,5671863,268435455,0,0,0.8451734483242035,39.99999985098839,0,0,
17752,2.2268709999043494,51.82644099928439,154.95943484490942,0.04797404564263231,Infinity,Infinity,4723175,268435455,0,0,0.703807920217514,39.99999985098839,0,0,
17753,3.2467680000700057,51.75628599897027,139.1327853454055,0.04797404564263231,Infinity,Infinity,4984577,268435455,0,0,0.7427598536014557,39.99999985098839,0,0,
17754,5.917946000117809,54.73638799600303,123.70467166635463,0.04797404564263231,Infinity,Infinity,5286278,268435455,0,0,0.787716805934906,39.99999985098839,0,0,
17755,2.9813319998793304,51.86254299618304,128.26482577715723,0.04797404564263231,Infinity,Infinity,5191457,268435455,0,0,0.7735873758792877,39.99999985098839,0,0,
17756,2.953434999799356,51.8633630014956,121.6726300359999,0.04797404564263231,Infinity,Infinity,5330238,268435455,0,0,0.7942673563957214,39.99999985098839,0,0,
17757,2.952203999971971,51.819466000422835,101.04900985952351,0.04797404564263231,Infinity,Infinity,5848938,268435455,0,0,0.8715596795082092,39.99999985098839,0,0,
17758,4.239178000018001,53.986028999090195,147.77485669452625,0.04797404564263231,Infinity,Infinity,4836629,268435455,0,0,0.720713883638382,39.99999985098839,0,0,
17759,4.907485000323504,51.84695300087333,59.733071843851675,0.04797404564263231,Infinity,Infinity,7607389,268435455,0,0,1.1335892975330353,39.99999985098839,0,0,
17760,3.3854340000543743,50.972696997225285,107.9809165525217,0.04797404564263231,Infinity,Infinity,5658086,268435455,0,0,0.8431205153465271,39.99999985098839,0,0,
17761,5.009228000184521,52.76264499872923,103.78895491396622,0.04797404564263231,Infinity,Infinity,5771218,268435455,0,0,0.8599784970283508,39.99999985098839,0,0,
17762,5.961432999698445,51.7714660000056,114.29707197659798,0.04797404564263231,Infinity,Infinity,5499529,268435455,0,0,0.8194936811923981,39.99999985098839,0,0,
17763,3.0075890000443906,51.855978997424245,141.44880250459968,0.04797404564263231,Infinity,Infinity,4943601,268435455,0,0,0.7366539537906647,39.99999985098839,0,0,
17764,4.894766999874264,51.86623500101268,90.13107293102892,0.04797404564263231,Infinity,Infinity,6193067,268435455,0,0,0.9228388965129852,39.99999985098839,0,0,
17765,4.962459000060335,51.87608100287616,124.772162207332,0.04797404564263231,Infinity,Infinity,5263616,268435455,0,0,0.7843399047851562,39.99999985098839,0,0,
17766,1.9881010001990944,50.89433799870312,122.61705298876664,0.04797404564263231,Infinity,Infinity,5309671,268435455,0,0,0.7912026345729828,39.99999985098839,0,0,
17767,2.0976400000508875,51.96469700150192,134.43321491187518,0.04797404564263231,Infinity,Infinity,5070955,268435455,0,0,0.7556311786174774,39.99999985098839,0,0,
17768,1.8715889998711646,51.87074799835682,138.86226024213636,0.04797404564263231,Infinity,Infinity,4989430,268435455,0,0,0.7434830069541931,39.99999985098839,0,0,
17769,9.016202000202611,57.85638699866831,125.55499852848375,0.04797404564263231,Infinity,Infinity,5247181,268435455,0,0,0.7818908989429474,39.99999985098839,0,0,
17770,5.494561000028625,54.39874600060284,91.42363106330573,0.04797404564263231,Infinity,Infinity,6149132,268435455,0,0,0.9162920713424683,39.99999985098839,0,0,
17771,2.0471789999864995,51.2561849988997,94.74788217892232,0.04797404564263231,Infinity,Infinity,6040297,268435455,0,0,0.9000743925571442,39.99999985098839,0,0,
17772,4.095998000120744,50.920594001188874,119.27494951745635,0.04797404564263231,Infinity,Infinity,5383546,268435455,0,0,0.8022108674049377,39.99999985098839,0,0,
17773,1.8994869999587536,51.839978996664286,127.84239575739751,0.04797404564263231,Infinity,Infinity,5200027,268435455,0,0,0.7748644053936005,39.99999985098839,0,0,
17774,5.654560999944806,53.5975159984082,138.01992940447334,0.04797404564263231,Infinity,Infinity,5004632,268435455,0,0,0.7457482814788818,39.99999985098839,0,0,
17775,6.947279000189155,56.02172099985182,121.73159042443578,0.04797404564263231,Infinity,Infinity,5328947,268435455,0,0,0.7940749824047089,39.99999985098839,0,0,
17776,1.976615000050515,50.881210001185536,112.3775045916239,0.04797404564263231,Infinity,Infinity,5546300,268435455,0,0,0.8264631032943726,39.99999985098839,0,0,
17777,5.035075000021607,52.90500399842858,89.61213311133993,0.04797404564263231,Infinity,Infinity,6210973,268435455,0,0,0.9255070984363556,39.99999985098839,0,0,
17778,5.834663999965414,51.98028600029647,77.66392369483397,0.04797404564263231,Infinity,Infinity,6671652,268435455,0,0,0.994153618812561,39.99999985098839,0,0,
17779,4.15630599996075,50.84305600076914,101.77875786575743,0.04797404564263231,Infinity,Infinity,5827932,268435455,0,0,0.8684295415878296,39.99999985098839,0,0,
17780,3.0527170000132173,52.84346600063145,89.08250193816622,0.04797404564263231,Infinity,Infinity,6229409,268435455,0,0,0.9282542765140533,39.99999985098839,0,0,
17781,5.785023000091314,51.73249099589884,101.01173754851821,0.04797404564263231,Infinity,Infinity,5850017,268435455,0,0,0.8717204630374908,39.99999985098839,0,0,
17782,2.9362039999105036,51.839978996664286,118.43502277191617,0.04797404564263231,Infinity,Infinity,5402602,268435455,0,0,0.8050504326820374,39.99999985098839,0,0,
17783,2.2317940001375973,51.21638899855316,61.97637760691176,0.04797404564263231,Infinity,Infinity,7468441,268435455,0,0,1.1128844320774078,39.99999985098839,0,0,
17784,2.959177999990061,52.50787599943578,10.981429276591024,0.04797404564263231,Infinity,Infinity,17742451,268435455,0,0,2.6438312232494354,39.99999985098839,0,0,
17785,3.001844999846071,51.83341499231756,8.177427953260374,0.04797404564263231,Infinity,Infinity,20560548,268435455,0,0,3.0637603998184204,39.99999985098839,0,0,
17786,5.06871600006707,53.986028999090195,7.795997577343638,0.04797404564263231,Infinity,Infinity,21057519,268435455,0,0,3.137814849615097,39.99999985098839,0,0,
17787,5.327587999869138,52.63136299699545,6.848784157427183,0.04797404564263231,Infinity,Infinity,22466546,268435455,0,0,3.347776234149933,39.99999985098839,0,0,
17788,4.894357000244781,50.989516999572515,6.599775401341059,0.04797404564263231,Infinity,Infinity,22886452,268435455,0,0,3.410347104072571,39.99999985098839,0,0,
17789,5.110152000328526,52.386030001565814,5.0462427229718765,0.04797404564263231,Infinity,Infinity,26173330,268435455,0,0,3.9001300930976868,39.99999985098839,0,0,
17790,4.877535999985412,51.337414998561144,5.334674047311057,0.04797404564263231,Infinity,Infinity,25455938,268435455,0,0,3.793230354785919,39.99999985098839,0,0,
17791,4.781126999761909,51.94049199856818,4.9129684520552,0.04797404564263231,Infinity,Infinity,26525957,268435455,0,0,3.952675610780716,39.99999985098839,0,0,
17792,4.982971999794245,51.80715800076723,4.736224715859853,0.04797404564263231,Infinity,Infinity,27016364,268435455,0,0,4.025751948356628,39.99999985098839,0,0,
17793,4.962870000163093,51.841619992628694,5.09574586225406,0.04797404564263231,Infinity,Infinity,26045888,268435455,0,0,3.8811397552490234,39.99999985098839,0,0,
17794,3.092101000016555,52.099259996786714,5.378949704778398,0.04797404564263231,Infinity,Infinity,25350954,268435455,0,0,3.77758651971817,39.99999985098839,0,0,
17795,3.994254000019282,51.69023499824107,5.88820117162962,0.04797404564263231,Infinity,Infinity,24229906,268435455,0,0,3.610537350177765,39.99999985098839,0,0,
17796,1.7083070001099259,50.87341500073671,5.88820117162962,0.04797404564263231,Infinity,Infinity,24229906,268435455,0,0,3.610537350177765,39.99999985098839,0,0,
17797,2.9115889999084175,51.95977400057018,5.57988178532954,0.04797404564263231,Infinity,Infinity,24890324,268435455,0,0,3.7089473009109497,39.99999985098839,0,0,
17798,5.325536000076681,50.03649199940264,6.245328959464831,0.04797404564263231,Infinity,Infinity,23526937,268435455,0,0,3.505786806344986,39.99999985098839,0,0,
17799,4.808203999884427,50.52797999791801,6.104596085106954,0.04797404564263231,Infinity,Infinity,23796582,268435455,0,0,3.5459670424461365,39.99999985098839,0,0,
17800,5.082665000110865,52.962850000709295,5.832979431159095,0.04797404564263231,Infinity,Infinity,24344330,268435455,0,0,3.627587854862213,39.99999985098839,0,0,
17801,4.3089209999889135,51.751772997900844,5.635717036988559,0.04797404564263231,Infinity,Infinity,24766718,268435455,0,0,3.6905285716056824,39.99999985098839,0,0,
17802,2.9821530003100634,51.857209995388985,5.631678339953976,0.04797404564263231,Infinity,Infinity,24775597,268435455,0,0,3.691851645708084,39.99999985098839,0,0,
17803,3.915074999909848,51.834234999492764,5.624857589240042,0.04797404564263231,Infinity,Infinity,24790614,268435455,0,0,3.694089353084564,39.99999985098839,0,0,
17804,2.9833839999046177,51.91833799891174,5.586816711445363,0.04797404564263231,Infinity,Infinity,24874871,268435455,0,0,3.7066446244716644,39.99999985098839,0,0,
